LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1145.666968,1145.666949,1661327463.953748,85214.000,12037,1,TH,1,100,34.372
1145.800153,1145.800134,1661327464.086932,85343.000,12054,1,TH,1,100,34.464
1145.931273,1145.931254,1661327464.218052,85470.000,12090,1,TH,1,100,34.464
1146.063425,1146.063406,1661327464.350205,85598.000,12110,1,TH,1,100,34.474
1146.199707,1146.199689,1661327464.486487,85730.000,12126,1,TH,1,100,34.474
1146.333925,1146.333906,1661327464.620704,85860.000,12145,1,TH,1,100,34.481
1146.466077,1146.466058,1661327464.752856,85988.000,12177,1,TH,1,100,34.481
1146.598229,1146.598210,1661327464.885009,86116.000,12193,1,TH,1,100,34.346
1146.732447,1146.732428,1661327465.019226,86246.000,12211,1,TH,1,100,34.346
1146.867696,1146.867677,1661327465.154476,86377.000,12227,1,TH,1,100,34.457
1147.000881,1147.000862,1661327465.287660,86506.000,12261,1,TH,1,100,34.457
1147.132001,1147.131982,1661327465.418780,86633.000,12282,1,TH,1,100,34.478
1147.268283,1147.268264,1661327465.555063,86765.000,12298,1,TH,1,100,34.478
1147.401468,1147.401449,1661327465.688247,86894.000,12332,1,TH,1,100,34.441
1147.533620,1147.533601,1661327465.820400,87022.000,12349,1,TH,1,100,34.448
1147.666805,1147.666786,1661327465.953584,87151.000,12376,1,TH,1,100,34.462
1147.798957,1147.798938,1661327466.085737,87279.000,12393,1,TH,1,100,34.462
1147.934207,1147.934188,1661327466.220986,87410.000,12411,1,TH,1,100,34.431
1148.067392,1148.067373,1661327466.354171,87539.000,12445,1,TH,1,100,34.431
1148.200576,1148.200558,1661327466.487356,87668.000,12462,1,TH,1,100,34.391
1148.332729,1148.332710,1661327466.619509,87796.000,12478,1,TH,1,100,34.391
1148.465913,1148.465895,1661327466.752693,87925.000,12496,1,TH,1,100,34.443
1148.598066,1148.598047,1661327466.884845,88053.000,12529,1,TH,1,100,34.443
1148.730218,1148.730199,1661327467.016998,88181.000,12546,1,TH,1,100,34.474
1148.863403,1148.863384,1661327467.150183,88310.000,12565,1,TH,1,100,34.474
1148.996588,1148.996569,1661327467.283368,88439.000,12602,1,TH,1,100,34.457
1149.128740,1149.128721,1661327467.415520,88567.000,12620,1,TH,1,100,34.457
1149.260892,1149.260874,1661327467.547672,88695.000,12637,1,TH,1,100,34.448
1149.394077,1149.394058,1661327467.680857,88824.000,12654,1,TH,1,100,34.448
1149.526229,1149.526211,1661327467.813010,88952.000,12687,1,TH,1,100,34.434
1149.659414,1149.659395,1661327467.946194,89081.000,12705,1,TH,1,100,34.434
1149.792599,1149.792580,1661327468.079379,89210.000,12721,1,TH,1,100,34.377
1149.923719,1149.923700,1661327468.210499,89337.000,12738,1,TH,1,100,34.384
1150.057936,1150.057917,1661327468.344716,89467.000,12774,1,TH,1,100,34.524
1150.193186,1150.193167,1661327468.479966,89598.000,12790,1,TH,1,100,34.524
1150.326371,1150.326352,1661327468.613151,89727.000,12807,1,TH,1,100,34.481
1150.457490,1150.457472,1661327468.744271,89854.000,12826,1,TH,1,100,34.481
1150.590675,1150.590656,1661327468.877455,89983.000,12862,1,TH,1,100,34.443
1150.725925,1150.725906,1661327469.012705,90114.000,12880,1,TH,1,100,34.443
1150.861174,1150.861156,1661327469.147955,90245.000,12898,1,TH,1,100,34.458
1150.993327,1150.993308,1661327469.280107,90373.000,12932,1,TH,1,100,34.458
1151.124447,1151.124428,1661327469.411227,90500.000,12951,1,TH,1,100,34.481
1151.257631,1151.257613,1661327469.544412,90629.000,12967,1,TH,1,100,34.481
1151.393914,1151.393895,1661327469.680694,90761.000,12985,1,TH,1,100,34.403
1151.528131,1151.528112,1661327469.814911,90891.000,13018,1,TH,1,100,34.403
1151.661316,1151.661297,1661327469.948096,91020.000,13034,1,TH,1,100,34.514
1151.791403,1151.791384,1661327470.078183,91146.000,13052,1,TH,1,100,34.521
1151.925620,1151.925602,1661327470.212401,91276.000,13085,1,TH,1,100,34.514
1152.061902,1152.061884,1661327470.348683,91408.000,13104,1,TH,1,100,34.507
1152.194055,1152.194036,1661327470.480835,91536.000,13124,1,TH,1,100,34.415
1152.325175,1152.325156,1661327470.611955,91663.000,13140,1,TH,1,100,34.422
1152.458359,1152.458341,1661327470.745140,91792.000,13172,1,TH,1,100,34.524
1152.592577,1152.592558,1661327470.879357,91922.000,13189,1,TH,1,100,34.524
1152.726794,1152.726775,1661327471.013574,92052.000,13206,1,TH,1,100,34.500
1152.858946,1152.858927,1661327471.145727,92180.000,13227,1,TH,1,100,34.500
1152.992131,1152.992112,1661327471.278912,92309.000,13264,1,TH,1,100,34.545
1153.128413,1153.128394,1661327471.415194,92441.000,13284,1,TH,1,100,34.545
1153.260565,1153.260547,1661327471.547346,92569.000,13301,1,TH,1,100,34.528
1153.393750,1153.393731,1661327471.680531,92698.000,13318,1,TH,1,100,34.528
1153.526935,1153.526916,1661327471.813716,92827.000,13349,1,TH,1,100,34.571
1153.659087,1153.659068,1661327471.945868,92955.000,13369,1,TH,1,100,34.571
1153.791239,1153.791221,1661327472.078020,93083.000,13388,1,TH,1,100,34.481
1153.925457,1153.925438,1661327472.212238,93213.000,13419,1,TH,1,100,34.481
1154.057609,1154.057590,1661327472.344390,93341.000,13441,1,TH,1,100,34.552
1154.190794,1154.190775,1661327472.477575,93470.000,13457,1,TH,1,100,34.559
1154.323979,1154.323960,1661327472.610759,93599.000,13476,1,TH,1,100,34.510
1154.455098,1154.455080,1661327472.741879,93726.000,13508,1,TH,1,100,34.510
1154.588283,1154.588265,1661327472.875064,93855.000,13524,1,TH,1,100,34.519
1154.721468,1154.721449,1661327473.008249,93984.000,13544,1,TH,1,100,34.519
1154.853620,1154.853602,1661327473.140401,94112.000,13562,1,TH,1,100,34.566
1154.986805,1154.986786,1661327473.273586,94241.000,13594,1,TH,1,100,34.566
1155.118957,1155.118939,1661327473.405739,94369.000,13613,1,TH,1,100,34.481
1155.251110,1155.251091,1661327473.537891,94497.000,13629,1,TH,1,100,34.481
1155.384295,1155.384276,1661327473.671076,94626.000,13664,1,TH,1,100,34.543
1155.516447,1155.516428,1661327473.803228,94754.000,13683,1,TH,1,100,34.543
1155.647567,1155.647548,1661327473.934348,94881.000,13699,1,TH,1,100,34.550
1155.780752,1155.780733,1661327474.067533,95010.000,13719,1,TH,1,100,34.550
1155.914969,1155.914950,1661327474.201750,95140.000,13750,1,TH,1,100,34.543
1156.050218,1156.050200,1661327474.337000,95271.000,13769,1,TH,1,100,34.543
1156.183403,1156.183385,1661327474.470185,95400.000,13788,1,TH,1,100,34.498
1156.313491,1156.313472,1661327474.600272,95526.000,13804,1,TH,1,100,34.498
1156.446675,1156.446657,1661327474.733457,95655.000,13838,1,TH,1,100,34.503
1156.582958,1156.582939,1661327474.869739,95787.000,13855,1,TH,1,100,34.510
1156.717175,1156.717156,1661327475.003956,95917.000,13875,1,TH,1,100,34.590
1156.849327,1156.849308,1661327475.136108,96045.000,13896,1,TH,1,100,34.590
1156.981479,1156.981461,1661327475.268261,96173.000,13912,1,TH,1,100,34.531
1157.114664,1157.114646,1661327475.401446,96302.000,13946,1,TH,1,100,34.531
1157.251979,1157.251960,1661327475.538760,96435.000,13963,1,TH,1,100,34.515
1157.385163,1157.385145,1661327475.671945,96564.000,13980,1,TH,1,100,34.515
1157.516283,1157.516265,1661327475.803065,96691.000,14011,1,TH,1,100,34.486
1157.648436,1157.648417,1661327475.935217,96819.000,14031,1,TH,1,100,34.486
1157.782653,1157.782634,1661327476.069434,96949.000,14047,1,TH,1,100,34.538
1157.917903,1157.917884,1661327476.204684,97080.000,14064,1,TH,1,100,34.538
1158.051087,1158.051069,1661327476.337869,97209.000,14100,1,TH,1,100,34.477
1158.184272,1158.184254,1661327476.471054,97338.000,14121,1,TH,1,100,34.477
1158.319522,1158.319503,1661327476.606303,97469.000,14141,1,TH,1,100,34.503
1158.452707,1158.452688,1661327476.739488,97598.000,14158,1,TH,1,100,34.510
1158.584859,1158.584840,1661327476.871641,97726.000,14191,1,TH,1,100,34.609
1158.718044,1158.718025,1661327477.004825,97855.000,14209,1,TH,1,100,34.609
1158.851228,1158.851210,1661327477.138010,97984.000,14225,1,TH,1,100,34.524
1158.981316,1158.981297,1661327477.268098,98110.000,14259,1,TH,1,100,34.524
1159.114501,1159.114482,1661327477.401283,98239.000,14278,1,TH,1,100,34.569
1159.247685,1159.247667,1661327477.534467,98368.000,14294,1,TH,1,100,34.569
1159.379838,1159.379819,1661327477.666620,98496.000,14314,1,TH,1,100,34.583
1159.513023,1159.513004,1661327477.799804,98625.000,14345,1,TH,1,100,34.583
1159.645175,1159.645156,1661327477.931957,98753.000,14366,1,TH,1,100,34.583
1159.777327,1159.777309,1661327478.064109,98881.000,14386,1,TH,1,100,34.583
1159.910512,1159.910493,1661327478.197294,99010.000,14402,1,TH,1,100,34.508
1160.043697,1160.043678,1661327478.330479,99139.000,14422,1,TH,1,100,34.508
1160.174817,1160.174798,1661327478.461599,99266.000,14455,1,TH,1,100,34.616
1160.308001,1160.307983,1661327478.594784,99395.000,14471,1,TH,1,100,34.616
1160.441186,1160.441168,1661327478.727968,99524.000,14489,1,TH,1,100,34.552
1160.574371,1160.574352,1661327478.861153,99653.000,14522,1,TH,1,100,34.552
1160.707556,1160.707537,1661327478.994338,99782.000,14539,1,TH,1,100,34.526
1160.839708,1160.839690,1661327479.126490,99910.000,14556,1,TH,1,100,34.526
1160.971860,1160.971842,1661327479.258643,100038.000,14572,1,TH,1,100,34.559
1161.106078,1161.106059,1661327479.392860,100168.000,14606,1,TH,1,100,34.567
1161.241327,1161.241309,1661327479.528110,100299.000,14623,1,TH,1,100,34.557
1161.374512,1161.374494,1661327479.661294,100428.000,14645,1,TH,1,100,34.557
1161.506664,1161.506646,1661327479.793447,100556.000,14662,1,TH,1,100,34.557
1161.638817,1161.638798,1661327479.925599,100684.000,14694,1,TH,1,100,34.557
1161.775099,1161.775080,1661327480.061881,100816.000,14710,1,TH,1,100,34.451
1161.909316,1161.909298,1661327480.196098,100946.000,14727,1,TH,1,100,34.451
1162.041468,1162.041450,1661327480.328251,101074.000,14763,1,TH,1,100,34.616
1162.172588,1162.172570,1661327480.459371,101201.000,14779,1,TH,1,100,34.616
1162.305773,1162.305755,1661327480.592556,101330.000,14796,1,TH,1,100,34.557
1162.442055,1162.442037,1661327480.728837,101462.000,14813,1,TH,1,100,34.557
1162.575240,1162.575221,1661327480.862022,101591.000,14844,1,TH,1,100,34.633
1162.707392,1162.707374,1661327480.994175,101719.000,14862,1,TH,1,100,34.633
1162.838512,1162.838494,1661327481.125295,101846.000,14878,1,TH,1,100,34.649
1162.973762,1162.973743,1661327481.260544,101977.000,14915,1,TH,1,100,34.649
1163.110044,1163.110025,1661327481.396827,102109.000,14934,1,TH,1,100,34.578
1163.242196,1163.242178,1661327481.528979,102237.000,14950,1,TH,1,100,34.578
1163.375381,1163.375363,1661327481.662163,102366.000,14968,1,TH,1,100,34.489
1163.507533,1163.507515,1661327481.794316,102494.000,14991,1,TH,1,100,34.496
1163.639686,1163.639667,1661327481.926468,102622.000,15023,1,TH,1,100,34.555
1163.772870,1163.772852,1661327482.059653,102751.000,15040,1,TH,1,100,34.555
1163.906055,1163.906037,1661327482.192838,102880.000,15056,1,TH,1,100,34.621
1164.039240,1164.039222,1661327482.326023,103009.000,15074,1,TH,1,100,34.621
1164.171392,1164.171374,1661327482.458175,103137.000,15109,1,TH,1,100,34.583
1164.303545,1164.303526,1661327482.590328,103265.000,15125,1,TH,1,100,34.583
1164.436729,1164.436711,1661327482.723512,103394.000,15146,1,TH,1,100,34.534
1164.569914,1164.569896,1661327482.856697,103523.000,15164,1,TH,1,100,34.534
1164.702066,1164.702048,1661327482.988849,103651.000,15196,1,TH,1,100,34.562
1164.834219,1164.834200,1661327483.121002,103779.000,15213,1,TH,1,100,34.569
1164.967404,1164.967385,1661327483.254187,103908.000,15231,1,TH,1,100,34.647
1165.099556,1165.099538,1661327483.386339,104036.000,15251,1,TH,1,100,34.640
1165.232741,1165.232722,1661327483.519524,104165.000,15286,1,TH,1,100,34.543
1165.365925,1165.365907,1661327483.652709,104294.000,15303,1,TH,1,100,34.551
1165.497045,1165.497027,1661327483.783828,104421.000,15322,1,TH,1,100,34.567
1165.630230,1165.630212,1661327483.917013,104550.000,15356,1,TH,1,100,34.567
1165.763415,1165.763397,1661327484.050198,104679.000,15372,1,TH,1,100,34.619
1165.895567,1165.895549,1661327484.182350,104807.000,15391,1,TH,1,100,34.619
1166.027720,1166.027701,1661327484.314503,104935.000,15411,1,TH,1,100,34.572
1166.160904,1166.160886,1661327484.447688,105064.000,15446,1,TH,1,100,34.572
1166.293057,1166.293038,1661327484.579840,105192.000,15464,1,TH,1,100,34.619
1166.427274,1166.427256,1661327484.714057,105322.000,15480,1,TH,1,100,34.619
1166.559426,1166.559408,1661327484.846210,105450.000,15499,1,TH,1,100,34.546
1166.690546,1166.690528,1661327484.977329,105577.000,15531,1,TH,1,100,34.546
1166.823731,1166.823713,1661327485.110514,105706.000,15546,1,TH,1,100,34.485
1166.958981,1166.958962,1661327485.245764,105837.000,15563,1,TH,1,100,34.485
1167.093198,1167.093179,1661327485.379981,105967.000,15582,1,TH,1,100,34.621
1167.226383,1167.226364,1661327485.513166,106096.000,15601,1,TH,1,100,34.628
1167.356470,1167.356452,1661327485.643253,106222.000,15633,1,TH,1,100,34.579
1167.489655,1167.489636,1661327485.776438,106351.000,15652,1,TH,1,100,34.579
1167.625937,1167.625919,1661327485.912720,106483.000,15671,1,TH,1,100,34.577
1167.759122,1167.759103,1661327486.045905,106612.000,15705,1,TH,1,100,34.577
1167.891274,1167.891256,1661327486.178057,106740.000,15721,1,TH,1,100,34.645
1168.023426,1168.023408,1661327486.310210,106868.000,15739,1,TH,1,100,34.645
1168.156611,1168.156593,1661327486.443395,106997.000,15757,1,TH,1,100,34.600
1168.292893,1168.292875,1661327486.579677,107129.000,15791,1,TH,1,100,34.600
1168.426078,1168.426060,1661327486.712862,107258.000,15808,1,TH,1,100,34.633
1168.558230,1168.558212,1661327486.845014,107386.000,15824,1,TH,1,100,34.633
1168.691415,1168.691397,1661327486.978199,107515.000,15844,1,TH,1,100,34.657
1168.824600,1168.824582,1661327487.111383,107644.000,15865,1,TH,1,100,34.657
1168.958301,1168.958283,1661327487.245085,107773.500,15900,2,TH,1,100,34.567
1169.092002,1169.091984,1661327487.378786,107903.000,15900,2,TH,1,100,34.574
1169.224154,1169.224136,1661327487.510938,108031.000,15933,1,TH,1,100,34.603
1169.356306,1169.356288,1661327487.643090,108159.000,15953,1,TH,1,100,34.603
1169.489491,1169.489473,1661327487.776275,108288.000,15969,1,TH,1,100,34.560
1169.621644,1169.621625,1661327487.908427,108416.000,16003,1,TH,1,100,34.560
1169.754828,1169.754810,1661327488.041612,108545.000,16022,1,TH,1,100,34.659
1169.888013,1169.887995,1661327488.174797,108674.000,16038,1,TH,1,100,34.659
1170.019133,1170.019115,1661327488.305917,108801.000,16056,1,TH,1,100,34.506
1170.152318,1170.152300,1661327488.439102,108930.000,16089,1,TH,1,100,34.506
1170.285503,1170.285484,1661327488.572287,109059.000,16108,1,TH,1,100,34.633
1170.417655,1170.417637,1661327488.704439,109187.000,16125,1,TH,1,100,34.633
1170.550840,1170.550821,1661327488.837624,109316.000,16144,1,TH,1,100,34.676
1170.681960,1170.681941,1661327488.968744,109443.000,16178,1,TH,1,100,34.676
1170.814112,1170.814094,1661327489.100896,109571.000,16195,1,TH,1,100,34.662
1170.947297,1170.947278,1661327489.234081,109700.000,16213,1,TH,1,100,34.662
1171.080481,1171.080463,1661327489.367265,109829.000,16233,1,TH,1,100,34.662
1171.211601,1171.211583,1661327489.498385,109956.000,16266,1,TH,1,100,34.662
1171.344786,1171.344768,1661327489.631570,110085.000,16283,1,TH,1,100,34.662
1171.477971,1171.477953,1661327489.764755,110214.000,16302,1,TH,1,100,34.662
1171.610123,1171.610105,1661327489.896908,110342.000,16334,1,TH,1,100,34.570
1171.743308,1171.743290,1661327490.030092,110471.000,16352,1,TH,1,100,34.577
1171.874428,1171.874410,1661327490.161212,110598.000,16369,1,TH,1,100,34.652
1172.007613,1172.007594,1661327490.294397,110727.000,16388,1,TH,1,100,34.652
1172.142862,1172.142844,1661327490.429647,110858.000,16424,1,TH,1,100,34.553
1172.277080,1172.277061,1661327490.563864,110988.000,16441,1,TH,1,100,34.553
1172.410264,1172.410246,1661327490.697049,111117.000,16458,1,TH,1,100,34.704
1172.541384,1172.541366,1661327490.828169,111244.000,16477,1,TH,1,100,34.704
1172.673537,1172.673518,1661327490.960321,111372.000,16509,1,TH,1,100,34.742
1172.809819,1172.809800,1661327491.096603,111504.000,16525,1,TH,1,100,34.742
1172.944036,1172.944018,1661327491.230820,111634.000,16544,1,TH,1,100,34.676
1173.076188,1173.076170,1661327491.362973,111762.000,16580,1,TH,1,100,34.676
1173.209373,1173.209355,1661327491.496157,111891.000,16596,1,TH,1,100,34.664
1173.341525,1173.341507,1661327491.628310,112019.000,16614,1,TH,1,100,34.664
1173.476775,1173.476757,1661327491.763560,112150.000,16632,1,TH,1,100,34.568
1173.609960,1173.609942,1661327491.896744,112279.000,16669,1,TH,1,100,34.568
1173.743144,1173.743126,1661327492.029929,112408.000,16686,1,TH,1,100,34.659
1173.876329,1173.876311,1661327492.163114,112537.000,16702,1,TH,1,100,34.659
1174.009514,1174.009496,1661327492.296299,112666.000,16743,1,TH,1,100,34.664
1174.144764,1174.144746,1661327492.431548,112797.000,16760,1,TH,1,100,34.664
1174.276916,1174.276898,1661327492.563701,112925.000,16776,1,TH,1,100,34.711
1174.410101,1174.410083,1661327492.696886,113054.000,16796,1,TH,1,100,34.718
1174.542253,1174.542235,1661327492.829038,113182.000,16827,1,TH,1,100,34.655
1174.675438,1174.675420,1661327492.962223,113311.000,16844,1,TH,1,100,34.655
1174.808623,1174.808605,1661327493.095407,113440.000,16861,1,TH,1,100,34.638
1174.940775,1174.940757,1661327493.227560,113568.000,16879,1,TH,1,100,34.638
1175.073960,1175.073942,1661327493.360745,113697.000,16913,1,TH,1,100,34.652
1175.206112,1175.206094,1661327493.492897,113825.000,16933,1,TH,1,100,34.652
1175.338264,1175.338246,1661327493.625049,113953.000,16950,1,TH,1,100,34.709
1175.471449,1175.471431,1661327493.758234,114082.000,16967,1,TH,1,100,34.709
1175.604634,1175.604616,1661327493.891419,114211.000,17001,1,TH,1,100,34.697
1175.736786,1175.736768,1661327494.023571,114339.000,17019,1,TH,1,100,34.697
1175.868939,1175.868921,1661327494.155724,114467.000,17036,1,TH,1,100,34.714
1176.002123,1176.002105,1661327494.288908,114596.000,17055,1,TH,1,100,34.714
1176.134276,1176.134258,1661327494.421061,114724.000,17074,1,TH,1,100,34.549
1176.267461,1176.267442,1661327494.554246,114853.000,17106,1,TH,1,100,34.549
1176.400645,1176.400627,1661327494.687430,114982.000,17122,1,TH,1,100,34.655
1176.531765,1176.531747,1661327494.818550,115109.000,17141,1,TH,1,100,34.662
1176.664950,1176.664932,1661327494.951735,115238.000,17163,1,TH,1,100,34.636
1176.798135,1176.798117,1661327495.084920,115367.000,17194,1,TH,1,100,34.636
1176.930287,1176.930269,1661327495.217072,115495.000,17214,1,TH,1,100,34.662
1177.062439,1177.062421,1661327495.349225,115623.000,17232,1,TH,1,100,34.662
1177.195624,1177.195606,1661327495.482409,115752.000,17249,1,TH,1,100,34.610
1177.327777,1177.327758,1661327495.614562,115880.000,17283,1,TH,1,100,34.610
1177.461994,1177.461976,1661327495.748779,116010.000,17299,1,TH,1,100,34.671
1177.594146,1177.594128,1661327495.880931,116138.000,17316,1,TH,1,100,34.671
1177.725266,1177.725248,1661327496.012051,116265.000,17350,1,TH,1,100,34.697
1177.858451,1177.858433,1661327496.145236,116394.000,17366,1,TH,1,100,34.697
1177.993700,1177.993682,1661327496.280486,116525.000,17386,1,TH,1,100,34.657
1178.127918,1178.127900,1661327496.414703,116655.000,17404,1,TH,1,100,34.657
1178.261102,1178.261084,1661327496.547888,116784.000,17426,1,TH,1,100,34.575
1178.393255,1178.393237,1661327496.680040,116912.000,17458,1,TH,1,100,34.582
1178.525407,1178.525389,1661327496.812193,117040.000,17474,1,TH,1,100,34.610
1178.661689,1178.661671,1661327496.948475,117172.000,17492,1,TH,1,100,34.610
1178.793841,1178.793823,1661327497.080627,117300.000,17508,1,TH,1,100,34.700
1178.927026,1178.927008,1661327497.213812,117429.000,17540,1,TH,1,100,34.700
1179.060211,1179.060193,1661327497.346997,117558.000,17561,1,TH,1,100,34.681
1179.192363,1179.192345,1661327497.479149,117686.000,17579,1,TH,1,100,34.681
1179.327613,1179.327595,1661327497.614399,117817.000,17602,1,TH,1,100,34.690
1179.460798,1179.460780,1661327497.747583,117946.000,17620,1,TH,1,100,34.690
1179.592950,1179.592932,1661327497.879736,118074.000,17652,1,TH,1,100,34.665
1179.726135,1179.726117,1661327498.012921,118203.000,17672,1,TH,1,100,34.665
1179.861385,1179.861367,1661327498.148170,118334.000,17688,1,TH,1,100,34.698
1179.995602,1179.995584,1661327498.282387,118464.000,17706,1,TH,1,100,34.698
1180.128270,1180.128252,1661327498.415056,118592.500,17729,2,TH,1,100,34.709
1180.260939,1180.260921,1661327498.547725,118721.000,17729,2,TH,1,100,34.709
1180.393091,1180.393073,1661327498.679877,118849.000,17748,1,TH,1,100,34.674
1180.527308,1180.527290,1661327498.814094,118979.000,17765,1,TH,1,100,34.681
1180.659461,1180.659443,1661327498.946247,119107.000,17782,1,TH,1,100,34.728
1180.792645,1180.792628,1661327499.079432,119236.000,17800,1,TH,1,100,34.728
1180.925830,1180.925812,1661327499.212616,119365.000,17818,1,TH,1,100,34.662
1181.056950,1181.056932,1661327499.343736,119492.000,17838,1,TH,1,100,34.662
1181.190135,1181.190117,1661327499.476921,119621.000,17869,1,TH,1,100,34.745
1181.323320,1181.323302,1661327499.610106,119750.000,17889,1,TH,1,100,34.745
1181.455472,1181.455454,1661327499.742258,119878.000,17906,1,TH,1,100,34.688
1181.588657,1181.588639,1661327499.875443,120007.000,17922,1,TH,1,100,34.688
1181.720809,1181.720791,1661327500.007595,120135.000,17956,1,TH,1,100,34.644
1181.852961,1181.852944,1661327500.139748,120263.000,17973,1,TH,1,100,34.644
1181.986146,1181.986128,1661327500.272933,120392.000,17990,1,TH,1,100,34.594
1182.119331,1182.119313,1661327500.406117,120521.000,18011,1,TH,1,100,34.594
1182.249418,1182.249401,1661327500.536205,120647.000,18043,1,TH,1,100,34.637
1182.382603,1182.382585,1661327500.669389,120776.000,18059,1,TH,1,100,34.637
1182.515788,1182.515770,1661327500.802574,120905.000,18078,1,TH,1,100,34.684
1182.647940,1182.647922,1661327500.934727,121033.000,18110,1,TH,1,100,34.684
1182.782158,1182.782140,1661327501.068944,121163.000,18129,1,TH,1,100,34.719
1182.915342,1182.915324,1661327501.202129,121292.000,18146,1,TH,1,100,34.719
1183.048527,1183.048509,1661327501.335314,121421.000,18165,1,TH,1,100,34.700
1183.183777,1183.183759,1661327501.470563,121552.000,18200,1,TH,1,100,34.707
1183.317994,1183.317976,1661327501.604780,121682.000,18218,1,TH,1,100,34.672
1183.451179,1183.451161,1661327501.737965,121811.000,18236,1,TH,1,100,34.672
1183.584364,1183.584346,1661327501.871150,121940.000,18253,1,TH,1,100,34.688
1183.715483,1183.715466,1661327502.002270,122067.000,18287,1,TH,1,100,34.688
1183.852798,1183.852780,1661327502.139585,122200.000,18303,1,TH,1,100,34.705
1183.985983,1183.985965,1661327502.272769,122329.000,18323,1,TH,1,100,34.705
1184.118135,1184.118117,1661327502.404922,122457.000,18356,1,TH,1,100,34.759
1184.251320,1184.251302,1661327502.538106,122586.000,18373,1,TH,1,100,34.759
1184.383472,1184.383454,1661327502.670259,122714.000,18393,1,TH,1,100,34.677
1184.518722,1184.518704,1661327502.805509,122845.000,18409,1,TH,1,100,34.677
1184.651907,1184.651889,1661327502.938693,122974.000,18448,1,TH,1,100,34.761
1184.785091,1184.785074,1661327503.071878,123103.000,18465,1,TH,1,100,34.761
1184.917244,1184.917226,1661327503.204031,123231.000,18481,1,TH,1,100,34.790
1185.051461,1185.051443,1661327503.338248,123361.000,18503,1,TH,1,100,34.797
1185.185678,1185.185660,1661327503.472465,123491.000,18534,1,TH,1,100,34.726
1185.317830,1185.317813,1661327503.604617,123619.000,18551,1,TH,1,100,34.726
1185.451015,1185.450997,1661327503.737802,123748.000,18570,1,TH,1,100,34.797
1185.581103,1185.581085,1661327503.867890,123874.000,18586,1,TH,1,100,34.797
1185.714287,1185.714270,1661327504.001074,124003.000,18620,1,TH,1,100,34.752
1185.847472,1185.847454,1661327504.134259,124132.000,18637,1,TH,1,100,34.752
1185.979625,1185.979607,1661327504.266412,124260.000,18657,1,TH,1,100,34.649
1186.112809,1186.112792,1661327504.399596,124389.000,18690,1,TH,1,100,34.649
1186.244962,1186.244944,1661327504.531749,124517.000,18708,1,TH,1,100,34.743
1186.377114,1186.377096,1661327504.663901,124645.000,18724,1,TH,1,100,34.743
1186.510299,1186.510281,1661327504.797086,124774.000,18741,1,TH,1,100,34.724
1186.643484,1186.643466,1661327504.930271,124903.000,18773,1,TH,1,100,34.724
1186.774603,1186.774586,1661327505.061391,125030.000,18789,1,TH,1,100,34.809
1186.907788,1186.907770,1661327505.194575,125159.000,18806,1,TH,1,100,34.816
1187.040973,1187.040955,1661327505.327760,125288.000,18827,1,TH,1,100,34.698
1187.173125,1187.173108,1661327505.459913,125416.000,18860,1,TH,1,100,34.698
1187.306310,1187.306292,1661327505.593097,125545.000,18878,1,TH,1,100,34.792
1187.438462,1187.438445,1661327505.725250,125673.000,18899,1,TH,1,100,34.792
1187.570615,1187.570597,1661327505.857402,125801.000,18931,1,TH,1,100,34.717
1187.702767,1187.702749,1661327505.989554,125929.000,18948,1,TH,1,100,34.717
1187.835952,1187.835934,1661327506.122739,126058.000,18966,1,TH,1,100,34.743
1187.972234,1187.972216,1661327506.259021,126190.000,18984,1,TH,1,100,34.743
1188.106451,1188.106433,1661327506.393239,126320.000,19017,1,TH,1,100,34.712
1188.239636,1188.239618,1661327506.526423,126449.000,19033,1,TH,1,100,34.712
1188.369723,1188.369706,1661327506.656511,126575.000,19051,1,TH,1,100,34.752
1188.503941,1188.503923,1661327506.790728,126705.000,19069,1,TH,1,100,34.752
1188.636093,1188.636075,1661327506.922880,126833.000,19103,1,TH,1,100,34.879
1188.769278,1188.769260,1661327507.056065,126962.000,19120,1,TH,1,100,34.886
1188.900398,1188.900380,1661327507.187185,127089.000,19137,1,TH,1,100,34.774
1189.036680,1189.036662,1661327507.323467,127221.000,19159,1,TH,1,100,34.766
1189.169864,1189.169847,1661327507.456652,127350.000,19192,1,TH,1,100,34.792
1189.303049,1189.303032,1661327507.589837,127479.000,19209,1,TH,1,100,34.800
1189.435202,1189.435184,1661327507.721989,127607.000,19226,1,TH,1,100,34.727
1189.568386,1189.568369,1661327507.855174,127736.000,19262,1,TH,1,100,34.727
1189.704668,1189.704651,1661327507.991456,127868.000,19278,1,TH,1,100,34.734
1189.836821,1189.836803,1661327508.123609,127996.000,19295,1,TH,1,100,34.734
1189.970006,1189.969988,1661327508.256793,128125.000,19317,1,TH,1,100,34.750
1190.102158,1190.102140,1661327508.388946,128253.000,19352,1,TH,1,100,34.750
1190.236375,1190.236357,1661327508.523163,128383.000,19369,1,TH,1,100,34.793
1190.370592,1190.370575,1661327508.657380,128513.000,19386,1,TH,1,100,34.793
1190.503777,1190.503759,1661327508.790565,128642.000,19418,1,TH,1,100,34.769
1190.635929,1190.635912,1661327508.922717,128770.000,19438,1,TH,1,100,34.769
