LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1148.053970,1148.053951,1661327466.340750,87526.000,12444,1,T1,1,100,35.427
1148.187155,1148.187136,1661327466.473934,87655.000,12461,1,T1,1,100,35.397
1148.320339,1148.320321,1661327466.607119,87784.000,12477,1,T1,1,100,35.420
1148.451459,1148.451440,1661327466.738239,87911.000,12495,1,T1,1,100,35.395
1148.583612,1148.583593,1661327466.870391,88039.000,12528,1,T1,1,100,35.383
1148.717829,1148.717810,1661327467.004609,88169.000,12545,1,T1,1,100,35.343
1148.849981,1148.849962,1661327467.136761,88297.000,12564,1,T1,1,100,35.361
1148.983166,1148.983147,1661327467.269946,88426.000,12580,1,T1,1,100,35.334
1149.116351,1149.116332,1661327467.403131,88555.000,12619,1,T1,1,100,35.322
1149.247471,1149.247452,1661327467.534250,88682.000,12636,1,T1,1,100,35.352
1149.380655,1149.380637,1661327467.667435,88811.000,12653,1,T1,1,100,35.365
1149.512808,1149.512789,1661327467.799588,88939.000,12670,1,T1,1,100,35.335
1149.644960,1149.644941,1661327467.931740,89067.000,12704,1,T1,1,100,35.393
1149.778145,1149.778126,1661327468.064925,89196.000,12720,1,T1,1,100,35.312
1149.910297,1149.910278,1661327468.197077,89324.000,12737,1,T1,1,100,35.383
1150.044514,1150.044496,1661327468.331295,89454.000,12773,1,T1,1,100,35.449
1150.180796,1150.180778,1661327468.467577,89586.000,12789,1,T1,1,100,35.336
1150.312949,1150.312930,1661327468.599729,89714.000,12806,1,T1,1,100,35.394
1150.444069,1150.444050,1661327468.730849,89841.000,12825,1,T1,1,100,35.383
1150.577253,1150.577235,1661327468.864034,89970.000,12861,1,T1,1,100,35.308
1150.711471,1150.711452,1661327468.998251,90100.000,12879,1,T1,1,100,35.346
1150.846720,1150.846702,1661327469.133501,90231.000,12897,1,T1,1,100,35.398
1150.980938,1150.980919,1661327469.267718,90361.000,12931,1,T1,1,100,35.314
1151.111025,1151.111006,1661327469.397805,90487.000,12950,1,T1,1,100,35.349
1151.244210,1151.244191,1661327469.530990,90616.000,12966,1,T1,1,100,35.434
1151.380492,1151.380473,1661327469.667272,90748.000,12984,1,T1,1,100,35.294
1151.514709,1151.514690,1661327469.801489,90878.000,13017,1,T1,1,100,35.305
1151.647894,1151.647875,1661327469.934674,91007.000,13033,1,T1,1,100,35.274
1151.777981,1151.777963,1661327470.064762,91133.000,13051,1,T1,1,100,35.260
1151.911166,1151.911147,1661327470.197947,91262.000,13067,1,T1,1,100,35.325
1152.048481,1152.048462,1661327470.335261,91395.000,13103,1,T1,1,100,35.460
1152.181665,1152.181647,1661327470.468446,91524.000,13123,1,T1,1,100,35.412
1152.312785,1152.312767,1661327470.599566,91651.000,13139,1,T1,1,100,35.426
1152.444938,1152.444919,1661327470.731718,91779.000,13171,1,T1,1,100,35.362
1152.579155,1152.579136,1661327470.865935,91909.000,13188,1,T1,1,100,35.476
1152.713372,1152.713353,1661327471.000153,92039.000,13205,1,T1,1,100,35.560
1152.845524,1152.845506,1661327471.132305,92167.000,13226,1,T1,1,100,35.491
1152.977677,1152.977658,1661327471.264457,92295.000,13263,1,T1,1,100,35.425
1153.113959,1153.113940,1661327471.400739,92427.000,13283,1,T1,1,100,35.432
1153.248176,1153.248157,1661327471.534957,92557.000,13300,1,T1,1,100,35.400
1153.380328,1153.380310,1661327471.667109,92685.000,13317,1,T1,1,100,35.350
1153.513513,1153.513494,1661327471.800294,92814.000,13348,1,T1,1,100,35.435
1153.646698,1153.646679,1661327471.933479,92943.000,13368,1,T1,1,100,35.437
1153.777818,1153.777799,1661327472.064599,93070.000,13387,1,T1,1,100,35.366
1153.911003,1153.910984,1661327472.197783,93199.000,13404,1,T1,1,100,35.371
1154.044187,1154.044169,1661327472.330968,93328.000,13440,1,T1,1,100,35.409
1154.176340,1154.176321,1661327472.463120,93456.000,13456,1,T1,1,100,35.461
1154.310557,1154.310538,1661327472.597338,93586.000,13475,1,T1,1,100,35.483
1154.442709,1154.442691,1661327472.729490,93714.000,13507,1,T1,1,100,35.351
1154.574862,1154.574843,1661327472.861643,93842.000,13523,1,T1,1,100,35.400
1154.708046,1154.708028,1661327472.994827,93971.000,13543,1,T1,1,100,35.457
1154.841231,1154.841212,1661327473.128012,94100.000,13561,1,T1,1,100,35.446
1154.973383,1154.973365,1661327473.260164,94228.000,13593,1,T1,1,100,35.335
1155.104503,1155.104485,1661327473.391284,94355.000,13612,1,T1,1,100,35.358
1155.237688,1155.237669,1661327473.524469,94484.000,13628,1,T1,1,100,35.438
1155.370873,1155.370854,1661327473.657654,94613.000,13649,1,T1,1,100,35.367
1155.504058,1155.504039,1661327473.790839,94742.000,13682,1,T1,1,100,35.407
1155.635178,1155.635159,1661327473.921959,94869.000,13698,1,T1,1,100,35.460
1155.767330,1155.767311,1661327474.054111,94997.000,13718,1,T1,1,100,35.412
1155.901547,1155.901528,1661327474.188328,95127.000,13749,1,T1,1,100,35.391
1156.036797,1156.036778,1661327474.323578,95258.000,13768,1,T1,1,100,35.382
1156.168949,1156.168930,1661327474.455730,95386.000,13787,1,T1,1,100,35.413
1156.300069,1156.300050,1661327474.586850,95513.000,13803,1,T1,1,100,35.463
1156.432221,1156.432203,1661327474.719002,95641.000,13821,1,T1,1,100,35.413
1156.569536,1156.569517,1661327474.856317,95774.000,13854,1,T1,1,100,35.427
1156.704785,1156.704767,1661327474.991567,95905.000,13874,1,T1,1,100,35.327
1156.836938,1156.836919,1661327475.123719,96033.000,13895,1,T1,1,100,35.460
1156.968058,1156.968039,1661327475.254839,96160.000,13911,1,T1,1,100,35.554
1157.101242,1157.101224,1661327475.388024,96289.000,13945,1,T1,1,100,35.452
1157.237525,1157.237506,1661327475.524306,96421.000,13962,1,T1,1,100,35.444
1157.370709,1157.370691,1661327475.657491,96550.000,13979,1,T1,1,100,35.440
1157.502862,1157.502843,1661327475.789643,96678.000,13996,1,T1,1,100,35.439
1157.635014,1157.634995,1661327475.921796,96806.000,14030,1,T1,1,100,35.403
1157.769231,1157.769213,1661327476.056013,96936.000,14046,1,T1,1,100,35.458
1157.905513,1157.905495,1661327476.192295,97068.000,14063,1,T1,1,100,35.411
1158.037666,1158.037647,1661327476.324447,97196.000,14099,1,T1,1,100,35.391
1158.170850,1158.170832,1661327476.457632,97325.000,14120,1,T1,1,100,35.524
1158.306100,1158.306082,1661327476.592882,97456.000,14140,1,T1,1,100,35.439
1158.438252,1158.438234,1661327476.725034,97584.000,14157,1,T1,1,100,35.367
1158.571437,1158.571419,1661327476.858219,97713.000,14190,1,T1,1,100,35.443
1158.704622,1158.704603,1661327476.991404,97842.000,14208,1,T1,1,100,35.440
1158.837807,1158.837788,1661327477.124588,97971.000,14224,1,T1,1,100,35.403
1158.969959,1158.969941,1661327477.256741,98099.000,14241,1,T1,1,100,35.423
1159.101079,1159.101060,1661327477.387861,98226.000,14277,1,T1,1,100,35.396
1159.234264,1159.234245,1661327477.521045,98355.000,14293,1,T1,1,100,35.384
1159.367448,1159.367430,1661327477.654230,98484.000,14313,1,T1,1,100,35.414
1159.498568,1159.498550,1661327477.785350,98611.000,14329,1,T1,1,100,35.427
1159.630721,1159.630702,1661327477.917503,98739.000,14365,1,T1,1,100,35.504
1159.763905,1159.763887,1661327478.050688,98868.000,14385,1,T1,1,100,35.502
1159.897090,1159.897072,1661327478.183872,98997.000,14401,1,T1,1,100,35.465
1160.030275,1160.030257,1661327478.317057,99126.000,14421,1,T1,1,100,35.308
1160.163460,1160.163441,1661327478.450242,99255.000,14454,1,T1,1,100,35.417
1160.294580,1160.294561,1661327478.581362,99382.000,14470,1,T1,1,100,35.429
1160.427764,1160.427746,1661327478.714546,99511.000,14488,1,T1,1,100,35.292
1160.560949,1160.560931,1661327478.847731,99640.000,14506,1,T1,1,100,35.374
1160.693102,1160.693083,1661327478.979884,99768.000,14538,1,T1,1,100,35.410
1160.825254,1160.825235,1661327479.112036,99896.000,14555,1,T1,1,100,35.355
1160.958439,1160.958420,1661327479.245221,100025.000,14571,1,T1,1,100,35.402
1161.092656,1161.092637,1661327479.379438,100155.000,14605,1,T1,1,100,35.422
1161.228938,1161.228920,1661327479.515720,100287.000,14622,1,T1,1,100,35.466
1161.361090,1161.361072,1661327479.647873,100415.000,14644,1,T1,1,100,35.450
1161.493243,1161.493224,1661327479.780025,100543.000,14661,1,T1,1,100,35.407
1161.626427,1161.626409,1661327479.913210,100672.000,14693,1,T1,1,100,35.389
1161.760645,1161.760626,1661327480.047427,100802.000,14709,1,T1,1,100,35.452
1161.894862,1161.894843,1661327480.181644,100932.000,14726,1,T1,1,100,35.550
1162.029079,1162.029061,1661327480.315861,101062.000,14762,1,T1,1,100,35.486
1162.159167,1162.159148,1661327480.445949,101188.000,14778,1,T1,1,100,35.388
1162.292351,1162.292333,1661327480.579134,101317.000,14795,1,T1,1,100,35.416
1162.428633,1162.428615,1661327480.715416,101449.000,14812,1,T1,1,100,35.464
1162.561818,1162.561800,1661327480.848601,101578.000,14843,1,T1,1,100,35.449
1162.693970,1162.693952,1661327480.980753,101706.000,14861,1,T1,1,100,35.478
1162.825090,1162.825072,1661327481.111873,101833.000,14877,1,T1,1,100,35.419
1162.959308,1162.959289,1661327481.246090,101963.000,14899,1,T1,1,100,35.323
1163.095590,1163.095571,1661327481.382372,102095.000,14933,1,T1,1,100,35.494
1163.229807,1163.229788,1661327481.516590,102225.000,14949,1,T1,1,100,35.427
1163.361959,1163.361941,1661327481.648742,102353.000,14967,1,T1,1,100,35.433
1163.495144,1163.495126,1661327481.781927,102482.000,14990,1,T1,1,100,35.435
1163.626264,1163.626246,1661327481.913047,102609.000,15022,1,T1,1,100,35.437
1163.759449,1163.759430,1661327482.046232,102738.000,15039,1,T1,1,100,35.366
1163.892633,1163.892615,1661327482.179416,102867.000,15055,1,T1,1,100,35.407
1164.024786,1164.024767,1661327482.311568,102995.000,15073,1,T1,1,100,35.495
1164.156938,1164.156920,1661327482.443721,103123.000,15108,1,T1,1,100,35.427
1164.291155,1164.291137,1661327482.577938,103253.000,15124,1,T1,1,100,35.433
1164.423308,1164.423289,1661327482.710090,103381.000,15145,1,T1,1,100,35.542
1164.556492,1164.556474,1661327482.843275,103510.000,15163,1,T1,1,100,35.518
1164.689677,1164.689659,1661327482.976460,103639.000,15195,1,T1,1,100,35.543
1164.820797,1164.820779,1661327483.107580,103766.000,15212,1,T1,1,100,35.554
1164.953982,1164.953964,1661327483.240765,103895.000,15230,1,T1,1,100,35.417
1165.086134,1165.086116,1661327483.372917,104023.000,15250,1,T1,1,100,35.322
1165.218287,1165.218268,1661327483.505069,104151.000,15285,1,T1,1,100,35.459
1165.352504,1165.352485,1661327483.639287,104281.000,15302,1,T1,1,100,35.411
1165.484656,1165.484638,1661327483.771439,104409.000,15321,1,T1,1,100,35.391
1165.616808,1165.616790,1661327483.903591,104537.000,15337,1,T1,1,100,35.488
1165.749993,1165.749975,1661327484.036776,104666.000,15371,1,T1,1,100,35.566
1165.883178,1165.883160,1661327484.169961,104795.000,15390,1,T1,1,100,35.422
1166.014298,1166.014280,1661327484.301081,104922.000,15410,1,T1,1,100,35.502
1166.146450,1166.146432,1661327484.433233,105050.000,15429,1,T1,1,100,35.394
1166.279635,1166.279617,1661327484.566418,105179.000,15463,1,T1,1,100,35.454
1166.412820,1166.412801,1661327484.699603,105308.000,15479,1,T1,1,100,35.480
1166.547037,1166.547019,1661327484.833820,105438.000,15498,1,T1,1,100,35.456
1166.678673,1166.678655,1661327484.965456,105565.500,15530,2,T1,1,100,35.481
1166.810309,1166.810291,1661327485.097092,105693.000,15530,2,T1,1,100,35.492
1166.945559,1166.945541,1661327485.232342,105824.000,15562,1,T1,1,100,35.461
1167.079776,1167.079758,1661327485.366560,105954.000,15581,1,T1,1,100,35.448
1167.211928,1167.211910,1661327485.498712,106082.000,15600,1,T1,1,100,35.584
1167.343048,1167.343030,1661327485.629832,106209.000,15632,1,T1,1,100,35.465
1167.475201,1167.475182,1661327485.761984,106337.000,15651,1,T1,1,100,35.556
1167.612515,1167.612497,1661327485.899299,106470.000,15670,1,T1,1,100,35.560
1167.746732,1167.746714,1661327486.033516,106600.000,15687,1,T1,1,100,35.490
1167.878885,1167.878866,1661327486.165668,106728.000,15720,1,T1,1,100,35.460
1168.010005,1168.009986,1661327486.296788,106855.000,15738,1,T1,1,100,35.554
1168.143189,1168.143171,1661327486.429973,106984.000,15756,1,T1,1,100,35.559
1168.279471,1168.279453,1661327486.566255,107116.000,15790,1,T1,1,100,35.490
1168.411624,1168.411606,1661327486.698407,107244.000,15807,1,T1,1,100,35.496
1168.544809,1168.544790,1661327486.831592,107373.000,15823,1,T1,1,100,35.498
1168.677993,1168.677975,1661327486.964777,107502.000,15843,1,T1,1,100,35.322
1168.811178,1168.811160,1661327487.097962,107631.000,15864,1,T1,1,100,35.494
1168.944879,1168.944861,1661327487.231663,107760.500,15899,2,T1,1,100,35.497
1169.078580,1169.078562,1661327487.365364,107890.000,15899,2,T1,1,100,35.463
1169.211765,1169.211747,1661327487.498549,108019.000,15932,1,T1,1,100,35.413
1169.342885,1169.342867,1661327487.629668,108146.000,15952,1,T1,1,100,35.498
1169.475037,1169.475019,1661327487.761821,108274.000,15968,1,T1,1,100,35.428
1169.608222,1169.608204,1661327487.895006,108403.000,15987,1,T1,1,100,35.504
1169.740374,1169.740356,1661327488.027158,108531.000,16021,1,T1,1,100,35.537
1169.874591,1169.874573,1661327488.161375,108661.000,16037,1,T1,1,100,35.374
1170.006744,1170.006726,1661327488.293528,108789.000,16055,1,T1,1,100,35.410
1170.138896,1170.138878,1661327488.425680,108917.000,16073,1,T1,1,100,35.426
1170.272081,1170.272063,1661327488.558865,109046.000,16107,1,T1,1,100,35.503
1170.405266,1170.405247,1661327488.692050,109175.000,16124,1,T1,1,100,35.501
1170.536386,1170.536367,1661327488.823169,109302.000,16143,1,T1,1,100,35.607
1170.667505,1170.667487,1661327488.954289,109429.000,16177,1,T1,1,100,35.617
1170.800690,1170.800672,1661327489.087474,109558.000,16194,1,T1,1,100,35.551
1170.933875,1170.933857,1661327489.220659,109687.000,16212,1,T1,1,100,35.522
1171.067060,1171.067042,1661327489.353844,109816.000,16232,1,T1,1,100,35.509
1171.200245,1171.200226,1661327489.487029,109945.000,16265,1,T1,1,100,35.433
1171.331364,1171.331346,1661327489.618149,110072.000,16282,1,T1,1,100,35.507
1171.464549,1171.464531,1661327489.751333,110201.000,16301,1,T1,1,100,35.361
1171.597734,1171.597716,1661327489.884518,110330.000,16317,1,T1,1,100,35.475
1171.728854,1171.728836,1661327490.015638,110457.000,16351,1,T1,1,100,35.525
1171.861006,1171.860988,1661327490.147790,110585.000,16368,1,T1,1,100,35.404
1171.994191,1171.994173,1661327490.280975,110714.000,16387,1,T1,1,100,35.423
1172.129441,1172.129422,1661327490.416225,110845.000,16423,1,T1,1,100,35.538
1172.264690,1172.264672,1661327490.551475,110976.000,16440,1,T1,1,100,35.481
1172.396843,1172.396824,1661327490.683627,111104.000,16457,1,T1,1,100,35.492
1172.527962,1172.527944,1661327490.814747,111231.000,16476,1,T1,1,100,35.532
1172.661147,1172.661129,1661327490.947932,111360.000,16508,1,T1,1,100,35.514
1172.795364,1172.795346,1661327491.082149,111490.000,16524,1,T1,1,100,35.506
1172.929582,1172.929564,1661327491.216366,111620.000,16543,1,T1,1,100,35.503
1173.062766,1173.062748,1661327491.349551,111749.000,16560,1,T1,1,100,35.572
1173.195951,1173.195933,1661327491.482736,111878.000,16595,1,T1,1,100,35.425
1173.329136,1173.329118,1661327491.615921,112007.000,16613,1,T1,1,100,35.432
1173.464386,1173.464368,1661327491.751170,112138.000,16631,1,T1,1,100,35.435
1173.596538,1173.596520,1661327491.883322,112266.000,16668,1,T1,1,100,35.401
1173.729723,1173.729705,1661327492.016507,112395.000,16685,1,T1,1,100,35.528
1173.862908,1173.862889,1661327492.149692,112524.000,16701,1,T1,1,100,35.583
1173.995060,1173.995042,1661327492.281845,112652.000,16720,1,T1,1,100,35.465
1174.130310,1174.130291,1661327492.417094,112783.000,16759,1,T1,1,100,35.520
1174.264527,1174.264509,1661327492.551311,112913.000,16775,1,T1,1,100,35.615
1174.396679,1174.396661,1661327492.683464,113041.000,16795,1,T1,1,100,35.479
1174.529864,1174.529846,1661327492.816649,113170.000,16826,1,T1,1,100,35.526
1174.662016,1174.661998,1661327492.948801,113298.000,16843,1,T1,1,100,35.547
1174.795201,1174.795183,1661327493.081986,113427.000,16860,1,T1,1,100,35.414
1174.928386,1174.928368,1661327493.215171,113556.000,16878,1,T1,1,100,35.427
1175.059506,1175.059488,1661327493.346291,113683.000,16912,1,T1,1,100,35.504
1175.191658,1175.191640,1661327493.478443,113811.000,16932,1,T1,1,100,35.502
1175.325875,1175.325857,1661327493.612660,113941.000,16949,1,T1,1,100,35.501
1175.458027,1175.458009,1661327493.744812,114069.000,16966,1,T1,1,100,35.465
1175.591212,1175.591194,1661327493.877997,114198.000,17000,1,T1,1,100,35.485
1175.724397,1175.724379,1661327494.011182,114327.000,17018,1,T1,1,100,35.387
1175.855517,1175.855499,1661327494.142302,114454.000,17035,1,T1,1,100,35.522
1175.988702,1175.988684,1661327494.275487,114583.000,17054,1,T1,1,100,35.545
1176.120854,1176.120836,1661327494.407639,114711.000,17073,1,T1,1,100,35.484
1176.253006,1176.252988,1661327494.539792,114839.000,17105,1,T1,1,100,35.458
1176.386191,1176.386173,1661327494.672976,114968.000,17121,1,T1,1,100,35.517
1176.519376,1176.519358,1661327494.806161,115097.000,17140,1,T1,1,100,35.578
1176.651528,1176.651510,1661327494.938313,115225.000,17162,1,T1,1,100,35.676
1176.784713,1176.784695,1661327495.071498,115354.000,17193,1,T1,1,100,35.576
1176.917898,1176.917880,1661327495.204683,115483.000,17213,1,T1,1,100,35.497
1177.049018,1177.049000,1661327495.335803,115610.000,17231,1,T1,1,100,35.534
1177.181170,1177.181152,1661327495.467955,115738.000,17248,1,T1,1,100,35.515
1177.314355,1177.314337,1661327495.601140,115867.000,17282,1,T1,1,100,35.542
1177.447540,1177.447522,1661327495.734325,115996.000,17298,1,T1,1,100,35.554
1177.581757,1177.581739,1661327495.868542,116126.000,17315,1,T1,1,100,35.488
1177.711844,1177.711826,1661327495.998630,116252.000,17334,1,T1,1,100,35.459
1177.845029,1177.845011,1661327496.131814,116381.000,17365,1,T1,1,100,35.482
1177.980279,1177.980261,1661327496.267064,116512.000,17385,1,T1,1,100,35.528
1178.114496,1178.114478,1661327496.401281,116642.000,17403,1,T1,1,100,35.512
1178.247681,1178.247663,1661327496.534466,116771.000,17425,1,T1,1,100,35.434
1178.379833,1178.379815,1661327496.666619,116899.000,17442,1,T1,1,100,35.472
1178.510953,1178.510935,1661327496.797738,117026.000,17473,1,T1,1,100,35.488
1178.648267,1178.648249,1661327496.935053,117159.000,17491,1,T1,1,100,35.530
1178.781452,1178.781434,1661327497.068238,117288.000,17507,1,T1,1,100,35.513
1178.913605,1178.913587,1661327497.200390,117416.000,17539,1,T1,1,100,35.541
1179.046789,1179.046771,1661327497.333575,117545.000,17560,1,T1,1,100,35.447
1179.178942,1179.178924,1661327497.465727,117673.000,17578,1,T1,1,100,35.512
1179.314191,1179.314173,1661327497.600977,117804.000,17601,1,T1,1,100,35.505
1179.446344,1179.446326,1661327497.733129,117932.000,17619,1,T1,1,100,35.467
1179.579528,1179.579510,1661327497.866314,118061.000,17651,1,T1,1,100,35.415
1179.711681,1179.711663,1661327497.998466,118189.000,17671,1,T1,1,100,35.534
1179.847963,1179.847945,1661327498.134749,118321.000,17687,1,T1,1,100,35.479
1179.983212,1179.983194,1661327498.269998,118452.000,17705,1,T1,1,100,35.562
1180.115881,1180.115863,1661327498.402667,118580.500,17728,2,T1,1,100,35.598
1180.248550,1180.248532,1661327498.535336,118709.000,17728,2,T1,1,100,35.542
1180.379669,1180.379651,1661327498.666455,118836.000,17747,1,T1,1,100,35.589
1180.512854,1180.512836,1661327498.799640,118965.000,17764,1,T1,1,100,35.610
1180.646039,1180.646021,1661327498.932825,119094.000,17781,1,T1,1,100,35.583
1180.778191,1180.778173,1661327499.064977,119222.000,17799,1,T1,1,100,35.571
1180.912409,1180.912391,1661327499.199195,119352.000,17817,1,T1,1,100,35.566
1181.044561,1181.044543,1661327499.331347,119480.000,17837,1,T1,1,100,35.529
1181.176713,1181.176695,1661327499.463499,119608.000,17868,1,T1,1,100,35.619
1181.309898,1181.309880,1661327499.596684,119737.000,17888,1,T1,1,100,35.587
1181.443083,1181.443065,1661327499.729869,119866.000,17905,1,T1,1,100,35.608
1181.575235,1181.575217,1661327499.862021,119994.000,17921,1,T1,1,100,35.582
1181.706355,1181.706337,1661327499.993141,120121.000,17955,1,T1,1,100,35.571
1181.839540,1181.839522,1661327500.126326,120250.000,17972,1,T1,1,100,35.566
1181.972725,1181.972707,1661327500.259511,120379.000,17989,1,T1,1,100,35.493
1182.105909,1182.105891,1661327500.392696,120508.000,18010,1,T1,1,100,35.568
1182.238062,1182.238044,1661327500.524848,120636.000,18042,1,T1,1,100,35.565
1182.369182,1182.369164,1661327500.655968,120763.000,18058,1,T1,1,100,35.564
1182.502366,1182.502348,1661327500.789153,120892.000,18077,1,T1,1,100,35.527
1182.635551,1182.635533,1661327500.922338,121021.000,18094,1,T1,1,100,35.547
1182.767703,1182.767686,1661327501.054490,121149.000,18128,1,T1,1,100,35.556
1182.901921,1182.901903,1661327501.188707,121279.000,18145,1,T1,1,100,35.560
1183.034073,1183.034055,1661327501.320859,121407.000,18164,1,T1,1,100,35.668
1183.170355,1183.170337,1661327501.457141,121539.000,18199,1,T1,1,100,35.608
1183.305605,1183.305587,1661327501.592391,121670.000,18217,1,T1,1,100,35.511
1183.437757,1183.437739,1661327501.724544,121798.000,18235,1,T1,1,100,35.540
1183.570942,1183.570924,1661327501.857728,121927.000,18252,1,T1,1,100,35.659
1183.702062,1183.702044,1661327501.988848,122054.000,18286,1,T1,1,100,35.569
1183.838344,1183.838326,1661327502.125130,122186.000,18302,1,T1,1,100,35.530
1183.971529,1183.971511,1661327502.258315,122315.000,18322,1,T1,1,100,35.584
1184.104713,1184.104695,1661327502.391500,122444.000,18355,1,T1,1,100,35.536
1184.237898,1184.237880,1661327502.524685,122573.000,18372,1,T1,1,100,35.551
1184.370050,1184.370033,1661327502.656837,122701.000,18392,1,T1,1,100,35.593
1184.506333,1184.506315,1661327502.793119,122833.000,18408,1,T1,1,100,35.611
1184.638485,1184.638467,1661327502.925272,122961.000,18432,1,T1,1,100,35.654
1184.771670,1184.771652,1661327503.058456,123090.000,18464,1,T1,1,100,35.602
1184.904854,1184.904837,1661327503.191641,123219.000,18480,1,T1,1,100,35.580
1185.037007,1185.036989,1661327503.323794,123347.000,18502,1,T1,1,100,35.570
1185.171224,1185.171206,1661327503.458011,123477.000,18533,1,T1,1,100,35.672
1185.305441,1185.305423,1661327503.592228,123607.000,18550,1,T1,1,100,35.681
1185.437594,1185.437576,1661327503.724380,123735.000,18569,1,T1,1,100,35.507
1185.569746,1185.569728,1661327503.856533,123863.000,18585,1,T1,1,100,35.574
1185.700866,1185.700848,1661327503.987653,123990.000,18619,1,T1,1,100,35.532
1185.834051,1185.834033,1661327504.120837,124119.000,18636,1,T1,1,100,35.549
1185.967235,1185.967217,1661327504.254022,124248.000,18656,1,T1,1,100,35.557
1186.098355,1186.098337,1661327504.385142,124375.000,18675,1,T1,1,100,35.525
1186.230508,1186.230490,1661327504.517295,124503.000,18707,1,T1,1,100,35.546
1186.363692,1186.363674,1661327504.650479,124632.000,18723,1,T1,1,100,35.591
1186.496877,1186.496859,1661327504.783664,124761.000,18740,1,T1,1,100,35.646
1186.630062,1186.630044,1661327504.916849,124890.000,18772,1,T1,1,100,35.528
1186.763247,1186.763229,1661327505.050034,125019.000,18788,1,T1,1,100,35.547
1186.894367,1186.894349,1661327505.181154,125146.000,18805,1,T1,1,100,35.627
1187.027551,1187.027533,1661327505.314338,125275.000,18826,1,T1,1,100,35.484
1187.159704,1187.159686,1661327505.446491,125403.000,18859,1,T1,1,100,35.564
1187.291856,1187.291838,1661327505.578643,125531.000,18877,1,T1,1,100,35.634
1187.424008,1187.423990,1661327505.710796,125659.000,18898,1,T1,1,100,35.558
1187.558225,1187.558208,1661327505.845013,125789.000,18915,1,T1,1,100,35.561
1187.689345,1187.689328,1661327505.976133,125916.000,18947,1,T1,1,100,35.562
1187.822530,1187.822512,1661327506.109318,126045.000,18965,1,T1,1,100,35.669
1187.958812,1187.958794,1661327506.245600,126177.000,18983,1,T1,1,100,35.608
1188.093029,1188.093012,1661327506.379817,126307.000,19016,1,T1,1,100,35.582
1188.226214,1188.226196,1661327506.513002,126436.000,19032,1,T1,1,100,35.571
1188.356302,1188.356284,1661327506.643089,126562.000,19050,1,T1,1,100,35.495
1188.489486,1188.489469,1661327506.776274,126691.000,19068,1,T1,1,100,35.640
1188.623704,1188.623686,1661327506.910491,126821.000,19102,1,T1,1,100,35.596
1188.755856,1188.755838,1661327507.042644,126949.000,19119,1,T1,1,100,35.577
1188.888008,1188.887991,1661327507.174796,127077.000,19136,1,T1,1,100,35.569
1189.023258,1189.023240,1661327507.310045,127208.000,19158,1,T1,1,100,35.530
1189.156443,1189.156425,1661327507.443230,127337.000,19191,1,T1,1,100,35.477
1189.289628,1189.289610,1661327507.576415,127466.000,19208,1,T1,1,100,35.632
1189.421780,1189.421762,1661327507.708568,127594.000,19225,1,T1,1,100,35.557
1189.553932,1189.553914,1661327507.840720,127722.000,19261,1,T1,1,100,35.489
1189.690214,1189.690197,1661327507.977002,127854.000,19277,1,T1,1,100,35.531
1189.824432,1189.824414,1661327508.111219,127984.000,19294,1,T1,1,100,35.620
1189.956584,1189.956566,1661327508.243371,128112.000,19316,1,T1,1,100,35.552
1190.089769,1190.089751,1661327508.376556,128241.000,19351,1,T1,1,100,35.664
1190.222953,1190.222936,1661327508.509741,128370.000,19368,1,T1,1,100,35.642
1190.357171,1190.357153,1661327508.643958,128500.000,19385,1,T1,1,100,35.526
1190.489323,1190.489305,1661327508.776111,128628.000,19417,1,T1,1,100,35.547
1190.622508,1190.622490,1661327508.909296,128757.000,19437,1,T1,1,100,35.591
1190.753628,1190.753610,1661327509.040416,128884.000,19455,1,T1,1,100,35.610
1190.889910,1190.889892,1661327509.176698,129016.000,19472,1,T1,1,100,35.619
1191.024127,1191.024109,1661327509.310915,129146.000,19508,1,T1,1,100,35.551
1191.156279,1191.156262,1661327509.443067,129274.000,19526,1,T1,1,100,35.522
1191.289464,1191.289446,1661327509.576252,129403.000,19544,1,T1,1,100,35.545
1191.420584,1191.420566,1661327509.707372,129530.000,19562,1,T1,1,100,35.661
1191.553769,1191.553751,1661327509.840557,129659.000,19594,1,T1,1,100,35.605
1191.685921,1191.685903,1661327509.972709,129787.000,19611,1,T1,1,100,35.652
1191.818073,1191.818056,1661327510.104861,129915.000,19627,1,T1,1,100,35.637
1191.952291,1191.952273,1661327510.239079,130045.000,19644,1,T1,1,100,35.524
1192.084443,1192.084425,1661327510.371231,130173.000,19683,1,T1,1,100,35.546
1192.216595,1192.216578,1661327510.503383,130301.000,19699,1,T1,1,100,35.591
1192.349780,1192.349762,1661327510.636568,130430.000,19717,1,T1,1,100,35.575
1192.482965,1192.482947,1661327510.769753,130559.000,19750,1,T1,1,100,35.603
1192.616150,1192.616132,1661327510.902938,130688.000,19767,1,T1,1,100,35.616
1192.748302,1192.748284,1661327511.035090,130816.000,19786,1,T1,1,100,35.656
1192.879422,1192.879404,1661327511.166210,130943.000,19804,1,T1,1,100,35.674
1193.011574,1193.011556,1661327511.298362,131071.000,19840,1,T1,1,100,35.717
