LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1132.733075,1132.733056,1661327451.019852,72686.500,9961,2,EA,1,100,0.228738
1132.798635,1132.798616,1661327451.085412,72750.000,9961,2,EA,1,100,0.228685
1132.867808,1132.867789,1661327451.154585,72817.000,9978,1,EA,1,100,0.228843
1132.934917,1132.934898,1661327451.221694,72882.000,9994,2,EA,1,100,0.228985
1133.002026,1133.002006,1661327451.288802,72947.000,9994,2,EA,1,100,0.229204
1133.068102,1133.068083,1661327451.354879,73011.000,10012,1,EA,1,100,0.229279
1133.134694,1133.134675,1661327451.421471,73075.500,10029,2,EA,1,100,0.229317
1133.201287,1133.201267,1661327451.488063,73140.000,10029,2,EA,1,100,0.229498
1133.267879,1133.267860,1661327451.554656,73204.500,10047,2,EA,1,100,0.229672
1133.334471,1133.334452,1661327451.621248,73269.000,10047,2,EA,1,100,0.229536
1133.400547,1133.400528,1661327451.687324,73333.000,10064,1,EA,1,100,0.229385
1133.466624,1133.466604,1661327451.753401,73397.000,10083,2,EA,1,100,0.229679
1133.532700,1133.532681,1661327451.819477,73461.000,10083,2,EA,1,100,0.229536
1133.597744,1133.597724,1661327451.884521,73524.000,10099,1,EA,1,100,0.229460
1133.663820,1133.663800,1661327451.950597,73588.000,10117,2,EA,1,100,0.229453
1133.729896,1133.729877,1661327452.016673,73652.000,10117,2,EA,1,100,0.229370
1133.798037,1133.798018,1661327452.084814,73718.000,10136,1,EA,1,100,0.229437
1133.865662,1133.865643,1661327452.152439,73783.500,10153,2,EA,1,100,0.229460
1133.933287,1133.933267,1661327452.220063,73849.000,10153,2,EA,1,100,0.229536
1133.999879,1133.999860,1661327452.286656,73913.500,10170,2,EA,1,100,0.229694
1134.066471,1134.066452,1661327452.353248,73978.000,10170,2,EA,1,100,0.229762
1134.132547,1134.132528,1661327452.419325,74042.000,10189,1,EA,1,100,0.229899
1134.198107,1134.198088,1661327452.484885,74105.500,10205,2,EA,1,100,0.229702
1134.263667,1134.263648,1661327452.550444,74169.000,10205,2,EA,1,100,0.229747
1134.329744,1134.329724,1661327452.616521,74233.000,10222,1,EA,1,100,0.229853
1134.396852,1134.396833,1661327452.683629,74298.000,10241,2,EA,1,100,0.229891
1134.463961,1134.463942,1661327452.750738,74363.000,10241,2,EA,1,100,0.229717
1134.532102,1134.532083,1661327452.818879,74429.000,10258,1,EA,1,100,0.229641
1134.599210,1134.599191,1661327452.885988,74494.000,10272,2,EA,1,100,0.229385
1134.666319,1134.666300,1661327452.953096,74559.000,10272,2,EA,1,100,0.229317
1134.732911,1134.732892,1661327453.019689,74623.500,10290,2,EA,1,100,0.229362
1134.799504,1134.799485,1661327453.086281,74688.000,10290,2,EA,1,100,0.229672
1134.865580,1134.865561,1661327453.152357,74752.000,10306,1,EA,1,100,0.229815
1134.932172,1134.932153,1661327453.218950,74816.500,10323,2,EA,1,100,0.230035
1134.998765,1134.998746,1661327453.285542,74881.000,10323,2,EA,1,100,0.230202
1135.063808,1135.063789,1661327453.350586,74944.000,10340,1,EA,1,100,0.230119
1135.131950,1135.131930,1661327453.418727,75010.000,10357,2,EA,1,100,0.229952
1135.200091,1135.200071,1661327453.486868,75076.000,10357,2,EA,1,100,0.230081
1135.267199,1135.267180,1661327453.553976,75141.000,10376,1,EA,1,100,0.230271
1135.333792,1135.333772,1661327453.620569,75205.500,10394,2,EA,1,100,0.230651
1135.400384,1135.400365,1661327453.687161,75270.000,10394,2,EA,1,100,0.230773
1135.464395,1135.464376,1661327453.751173,75332.000,10410,1,EA,1,100,0.230689
1135.530988,1135.530968,1661327453.817765,75396.500,10430,2,EA,1,100,0.230613
1135.597580,1135.597561,1661327453.884357,75461.000,10430,2,EA,1,100,0.230575
1135.664689,1135.664669,1661327453.951466,75526.000,10446,2,EA,1,100,0.230720
1135.731797,1135.731778,1661327454.018574,75591.000,10446,2,EA,1,100,0.230842
1135.800971,1135.800952,1661327454.087748,75658.000,10463,1,EA,1,100,0.230957
1135.867563,1135.867544,1661327454.154341,75722.500,10481,2,EA,1,100,0.230804
1135.934155,1135.934136,1661327454.220933,75787.000,10481,2,EA,1,100,0.230583
1136.000232,1136.000213,1661327454.287009,75851.000,10498,1,EA,1,100,0.230354
1136.064759,1136.064740,1661327454.351537,75913.500,10515,2,EA,1,100,0.230430
1136.129287,1136.129268,1661327454.416064,75976.000,10515,2,EA,1,100,0.230567
1136.198460,1136.198441,1661327454.485238,76043.000,10532,1,EA,1,100,0.230712
1136.265569,1136.265550,1661327454.552346,76108.000,10548,2,EA,1,100,0.230499
1136.332677,1136.332658,1661327454.619455,76173.000,10548,2,EA,1,100,0.230743
1136.399270,1136.399251,1661327454.686047,76237.500,10566,2,EA,1,100,0.230934
1136.465862,1136.465843,1661327454.752640,76302.000,10566,2,EA,1,100,0.230980
1136.531938,1136.531919,1661327454.818716,76366.000,10582,1,EA,1,100,0.231102
1136.598531,1136.598512,1661327454.885308,76430.500,10597,2,EA,1,100,0.231248
1136.665123,1136.665104,1661327454.951900,76495.000,10597,2,EA,1,100,0.231194
1136.731199,1136.731180,1661327455.017977,76559.000,10618,1,EA,1,100,0.231217
1136.798824,1136.798805,1661327455.085602,76624.500,10638,2,EA,1,100,0.231294
1136.866449,1136.866430,1661327455.153226,76690.000,10638,2,EA,1,100,0.231355
1136.932525,1136.932506,1661327455.219303,76754.000,10654,1,EA,1,100,0.231401
1136.999117,1136.999098,1661327455.285895,76818.500,10679,2,EA,1,100,0.231271
1137.065710,1137.065691,1661327455.352487,76883.000,10679,2,EA,1,100,0.231301
1137.131786,1137.131767,1661327455.418564,76947.000,10697,2,EA,1,100,0.231355
1137.197862,1137.197843,1661327455.484640,77011.000,10697,2,EA,1,100,0.231586
1137.266003,1137.265984,1661327455.552781,77077.000,10714,1,EA,1,100,0.231747
1137.332079,1137.332060,1661327455.618857,77141.000,10731,2,EA,1,100,0.231778
1137.398156,1137.398136,1661327455.684933,77205.000,10731,2,EA,1,100,0.231832
1137.466297,1137.466277,1661327455.753074,77271.000,10750,1,EA,1,100,0.231686
1137.532889,1137.532870,1661327455.819667,77335.500,10764,2,EA,1,100,0.231863
1137.599481,1137.599462,1661327455.886259,77400.000,10764,2,EA,1,100,0.231793
1137.666590,1137.666571,1661327455.953368,77465.000,10781,1,EA,1,100,0.231886
1137.732666,1137.732647,1661327456.019444,77529.000,10798,2,EA,1,100,0.231817
1137.798742,1137.798723,1661327456.085520,77593.000,10798,2,EA,1,100,0.232040
1137.865851,1137.865832,1661327456.152629,77658.000,10815,1,EA,1,100,0.232148
1137.931927,1137.931908,1661327456.218705,77722.000,10832,2,EA,1,100,0.232264
1137.998003,1137.997984,1661327456.284781,77786.000,10832,2,EA,1,100,0.232226
1138.066144,1138.066125,1661327456.352922,77852.000,10851,2,EA,1,100,0.232295
1138.134285,1138.134266,1661327456.421063,77918.000,10851,2,EA,1,100,0.232388
1138.201394,1138.201375,1661327456.488172,77983.000,10867,1,EA,1,100,0.232621
1138.267986,1138.267967,1661327456.554764,78047.500,10889,2,EA,1,100,0.232613
1138.334579,1138.334560,1661327456.621356,78112.000,10889,2,EA,1,100,0.232590
1138.400655,1138.400636,1661327456.687433,78176.000,10906,2,EA,1,100,0.232628
1138.466731,1138.466712,1661327456.753509,78240.000,10906,2,EA,1,100,0.232721
1138.531775,1138.531756,1661327456.818553,78303.000,10924,1,EA,1,100,0.232675
1138.598883,1138.598864,1661327456.885661,78368.000,10939,2,EA,1,100,0.232628
1138.665992,1138.665973,1661327456.952770,78433.000,10939,2,EA,1,100,0.232838
1138.732068,1138.732049,1661327457.018846,78497.000,10957,1,EA,1,100,0.233064
1138.798144,1138.798125,1661327457.084922,78561.000,10973,2,EA,1,100,0.233290
1138.864220,1138.864201,1661327457.150998,78625.000,10973,2,EA,1,100,0.233383
1138.930297,1138.930278,1661327457.217075,78689.000,10990,1,EA,1,100,0.233516
1138.997405,1138.997386,1661327457.284183,78754.000,11005,2,EA,1,100,0.233743
1139.064514,1139.064495,1661327457.351292,78819.000,11005,2,EA,1,100,0.233712
1139.133687,1139.133668,1661327457.420465,78886.000,11026,1,EA,1,100,0.233633
1139.200280,1139.200261,1661327457.487058,78950.500,11042,2,EA,1,100,0.233798
1139.266872,1139.266853,1661327457.553650,79015.000,11042,2,EA,1,100,0.233916
1139.332948,1139.332929,1661327457.619726,79079.000,11062,2,EA,1,100,0.234065
1139.399024,1139.399005,1661327457.685802,79143.000,11062,2,EA,1,100,0.233970
1139.464584,1139.464565,1661327457.751363,79206.500,11078,2,EA,1,100,0.234143
1139.530144,1139.530125,1661327457.816922,79270.000,11078,2,EA,1,100,0.233955
1139.597253,1139.597234,1661327457.884031,79335.000,11095,2,EA,1,100,0.234128
1139.664362,1139.664343,1661327457.951140,79400.000,11095,2,EA,1,100,0.234324
1139.732503,1139.732484,1661327458.019281,79466.000,11114,1,EA,1,100,0.234104
1139.799611,1139.799592,1661327458.086389,79531.000,11129,2,EA,1,100,0.233790
1139.866720,1139.866701,1661327458.153498,79596.000,11129,2,EA,1,100,0.234002
1139.933828,1139.933809,1661327458.220607,79661.000,11148,1,EA,1,100,0.234371
1139.999388,1139.999369,1661327458.286166,79724.500,11166,2,EA,1,100,0.234537
1140.064948,1140.064929,1661327458.351727,79788.000,11166,2,EA,1,100,0.234537
1140.131024,1140.131005,1661327458.417803,79852.000,11186,1,EA,1,100,0.234474
1140.197617,1140.197598,1661327458.484395,79916.500,11203,2,EA,1,100,0.234821
1140.264209,1140.264190,1661327458.550987,79981.000,11203,2,EA,1,100,0.234742
1140.333383,1140.333364,1661327458.620161,80048.000,11219,1,EA,1,100,0.234553
1140.400491,1140.400472,1661327458.687270,80113.000,11237,2,EA,1,100,0.234450
1140.467600,1140.467581,1661327458.754378,80178.000,11237,2,EA,1,100,0.234442
1140.533676,1140.533657,1661327458.820454,80242.000,11253,2,EA,1,100,0.234813
1140.599752,1140.599733,1661327458.886531,80306.000,11253,2,EA,1,100,0.234924
1140.663764,1140.663745,1661327458.950542,80368.000,11270,1,EA,1,100,0.235019
1140.730356,1140.730337,1661327459.017134,80432.500,11287,2,EA,1,100,0.234821
1140.796948,1140.796929,1661327459.083727,80497.000,11287,2,EA,1,100,0.234813
1140.863025,1140.863006,1661327459.149803,80561.000,11304,1,EA,1,100,0.234964
1140.931166,1140.931147,1661327459.217944,80627.000,11320,2,EA,1,100,0.235146
1140.999307,1140.999288,1661327459.286085,80693.000,11320,2,EA,1,100,0.235201
1141.066415,1141.066396,1661327459.353194,80758.000,11340,1,EA,1,100,0.235082
1141.133008,1141.132989,1661327459.419786,80822.500,11358,2,EA,1,100,0.235209
1141.199600,1141.199581,1661327459.486378,80887.000,11358,2,EA,1,100,0.235344
1141.265160,1141.265141,1661327459.551938,80950.500,11377,2,EA,1,100,0.235280
1141.330720,1141.330701,1661327459.617498,81014.000,11377,2,EA,1,100,0.235185
1141.397828,1141.397810,1661327459.684607,81079.000,11394,1,EA,1,100,0.235376
1141.464937,1141.464918,1661327459.751716,81144.000,11411,2,EA,1,100,0.235535
1141.532046,1141.532027,1661327459.818824,81209.000,11411,2,EA,1,100,0.235567
1141.599154,1141.599135,1661327459.885933,81274.000,11429,1,EA,1,100,0.235559
1141.665230,1141.665212,1661327459.952009,81338.000,11448,2,EA,1,100,0.235694
1141.731307,1141.731288,1661327460.018085,81402.000,11448,2,EA,1,100,0.235813
1141.799448,1141.799429,1661327460.086226,81468.000,11464,1,EA,1,100,0.236077
1141.865008,1141.864989,1661327460.151786,81531.500,11483,2,EA,1,100,0.236045
1141.930568,1141.930549,1661327460.217346,81595.000,11483,2,EA,1,100,0.235909
1141.998709,1141.998690,1661327460.285487,81661.000,11500,2,EA,1,100,0.235638
1142.066850,1142.066831,1661327460.353628,81727.000,11500,2,EA,1,100,0.236053
1142.132926,1142.132907,1661327460.419704,81791.000,11519,1,EA,1,100,0.236373
1142.199518,1142.199499,1661327460.486297,81855.500,11537,2,EA,1,100,0.236125
1142.266111,1142.266092,1661327460.552889,81920.000,11537,2,EA,1,100,0.236173
1142.332703,1142.332684,1661327460.619482,81984.500,11558,2,EA,1,100,0.236229
1142.399295,1142.399276,1661327460.686074,82049.000,11558,2,EA,1,100,0.236341
1142.464855,1142.464836,1661327460.751634,82112.500,11574,2,EA,1,100,0.236269
1142.530415,1142.530396,1661327460.817194,82176.000,11574,2,EA,1,100,0.236053
1142.598040,1142.598021,1661327460.884819,82241.500,11590,2,EA,1,100,0.236277
1142.665665,1142.665646,1661327460.952444,82307.000,11590,2,EA,1,100,0.236173
1142.733806,1142.733787,1661327461.020585,82373.000,11607,1,EA,1,100,0.235989
1142.799882,1142.799863,1661327461.086661,82437.000,11624,2,EA,1,100,0.235813
1142.865958,1142.865939,1661327461.152737,82501.000,11624,2,EA,1,100,0.235885
1142.931002,1142.930983,1661327461.217781,82564.000,11643,1,EA,1,100,0.235813
1142.998111,1142.998092,1661327461.284889,82629.000,11659,2,EA,1,100,0.235798
1143.065219,1143.065200,1661327461.351998,82694.000,11659,2,EA,1,100,0.235925
1143.131295,1143.131276,1661327461.418074,82758.000,11677,1,EA,1,100,0.236349
1143.198920,1143.198901,1661327461.485699,82823.500,11694,2,EA,1,100,0.236069
1143.266545,1143.266526,1661327461.553324,82889.000,11694,2,EA,1,100,0.236053
1143.332621,1143.332602,1661327461.619400,82953.000,11711,2,EA,1,100,0.236293
1143.398697,1143.398678,1661327461.685476,83017.000,11711,2,EA,1,100,0.236453
1143.464774,1143.464755,1661327461.751552,83081.000,11728,1,EA,1,100,0.236229
1143.531366,1143.531347,1661327461.818145,83145.500,11742,2,EA,1,100,0.236037
1143.597958,1143.597939,1661327461.884737,83210.000,11742,2,EA,1,100,0.236509
1143.665067,1143.665048,1661327461.951846,83275.000,11759,1,EA,1,100,0.236429
1143.731659,1143.731640,1661327462.018438,83339.500,11776,2,EA,1,100,0.236061
1143.798252,1143.798233,1661327462.085031,83404.000,11776,2,EA,1,100,0.236133
1143.863295,1143.863277,1661327462.150074,83467.000,11793,1,EA,1,100,0.236349
1143.929372,1143.929353,1661327462.216151,83531.000,11808,2,EA,1,100,0.236373
1143.995448,1143.995429,1661327462.282227,83595.000,11808,2,EA,1,100,0.236549
1144.061868,1144.061849,1661327462.348647,83659.333,11827,3,EA,1,100,0.236846
1144.128288,1144.128270,1661327462.415067,83723.667,11827,3,EA,1,100,0.236854
1144.194709,1144.194690,1661327462.481488,83788.000,11827,3,EA,1,100,0.237056
1144.260785,1144.260766,1661327462.547564,83852.000,11844,3,EA,1,100,0.237007
1144.326861,1144.326842,1661327462.613640,83916.000,11844,3,EA,1,100,0.237322
1144.392937,1144.392918,1661327462.679716,83980.000,11844,3,EA,1,100,0.237362
1144.459530,1144.459511,1661327462.746309,84044.500,11866,2,EA,1,100,0.237386
1144.526122,1144.526103,1661327462.812901,84109.000,11866,2,EA,1,100,0.236999
1144.592198,1144.592179,1661327462.878977,84173.000,11883,3,EA,1,100,0.237257
1144.658274,1144.658255,1661327462.945053,84237.000,11883,3,EA,1,100,0.237330
1144.724351,1144.724332,1661327463.011130,84301.000,11883,3,EA,1,100,0.237791
1144.789394,1144.789375,1661327463.076173,84364.000,11900,1,EA,1,100,0.237767
1144.857535,1144.857516,1661327463.144314,84430.000,11917,2,EA,1,100,0.237880
1144.925676,1144.925657,1661327463.212456,84496.000,11917,2,EA,1,100,0.237832
1144.992785,1144.992766,1661327463.279564,84561.000,11934,2,EA,1,100,0.237564
1145.059894,1145.059875,1661327463.346673,84626.000,11934,2,EA,1,100,0.237613
1145.127002,1145.126983,1661327463.413781,84691.000,11952,1,EA,1,100,0.237686
1145.192562,1145.192543,1661327463.479341,84754.500,11969,2,EA,1,100,0.237306
1145.258122,1145.258103,1661327463.544901,84818.000,11969,2,EA,1,100,0.237007
1145.324198,1145.324179,1661327463.610977,84882.000,11985,1,EA,1,100,0.237024
1145.390791,1145.390772,1661327463.677570,84946.500,12001,2,EA,1,100,0.236951
1145.457383,1145.457364,1661327463.744162,85011.000,12001,2,EA,1,100,0.237241
1145.525524,1145.525505,1661327463.812303,85077.000,12017,1,EA,1,100,0.237508
1145.593149,1145.593130,1661327463.879928,85142.500,12034,2,EA,1,100,0.237589
1145.660774,1145.660755,1661327463.947553,85208.000,12034,2,EA,1,100,0.237653
1145.727366,1145.727347,1661327464.014145,85272.500,12051,2,EA,1,100,0.237791
1145.793958,1145.793940,1661327464.080738,85337.000,12051,2,EA,1,100,0.238124
1145.859002,1145.858983,1661327464.145782,85400.000,12068,1,EA,1,100,0.238352
1145.924562,1145.924543,1661327464.211341,85463.500,12087,2,EA,1,100,0.238018
1145.990122,1145.990103,1661327464.276901,85527.000,12087,2,EA,1,100,0.237953
1146.056714,1146.056696,1661327464.343494,85591.500,12107,2,EA,1,100,0.237937
1146.123307,1146.123288,1661327464.410086,85656.000,12107,2,EA,1,100,0.237986
1146.192480,1146.192461,1661327464.479260,85723.000,12123,1,EA,1,100,0.238230
1146.259589,1146.259570,1661327464.546368,85788.000,12142,2,EA,1,100,0.238368
1146.326698,1146.326679,1661327464.613477,85853.000,12142,2,EA,1,100,0.238116
1146.392774,1146.392755,1661327464.679553,85917.000,12159,1,EA,1,100,0.238287
1146.458850,1146.458831,1661327464.745629,85981.000,12174,2,EA,1,100,0.238287
1146.524926,1146.524907,1661327464.811705,86045.000,12174,2,EA,1,100,0.238026
1146.591002,1146.590983,1661327464.877782,86109.000,12190,1,EA,1,100,0.238295
1146.658111,1146.658092,1661327464.944890,86174.000,12208,2,EA,1,100,0.238433
1146.725219,1146.725201,1661327465.011999,86239.000,12208,2,EA,1,100,0.238556
1146.793360,1146.793342,1661327465.080140,86305.000,12224,1,EA,1,100,0.238743
1146.860469,1146.860450,1661327465.147249,86370.000,12243,2,EA,1,100,0.238776
1146.927578,1146.927559,1661327465.214357,86435.000,12243,2,EA,1,100,0.238547
1146.994170,1146.994151,1661327465.280950,86499.500,12258,2,EA,1,100,0.238564
1147.060762,1147.060744,1661327465.347542,86564.000,12258,2,EA,1,100,0.238441
1147.125806,1147.125787,1661327465.412586,86627.000,12279,1,EA,1,100,0.238392
1147.193431,1147.193412,1661327465.480211,86692.500,12295,2,EA,1,100,0.238450
1147.261056,1147.261037,1661327465.547835,86758.000,12295,2,EA,1,100,0.238711
1147.327132,1147.327113,1661327465.613912,86822.000,12312,1,EA,1,100,0.238841
1147.393724,1147.393706,1661327465.680504,86886.500,12329,2,EA,1,100,0.238841
1147.460317,1147.460298,1661327465.747096,86951.000,12329,2,EA,1,100,0.238654
1147.527425,1147.527407,1661327465.814205,87016.000,12346,1,EA,1,100,0.238858
1147.593502,1147.593483,1661327465.880281,87080.000,12373,3,EA,1,100,0.238907
1147.659578,1147.659559,1661327465.946357,87144.000,12373,3,EA,1,100,0.239202
1147.725654,1147.725635,1661327466.012434,87208.000,12373,3,EA,1,100,0.239251
1147.791730,1147.791711,1661327466.078510,87272.000,12390,1,EA,1,100,0.239202
1147.859871,1147.859852,1661327466.146651,87338.000,12408,2,EA,1,100,0.239226
1147.928012,1147.927993,1661327466.214792,87404.000,12408,2,EA,1,100,0.239432
1147.994088,1147.994069,1661327466.280868,87468.000,12425,1,EA,1,100,0.239300
1148.060681,1148.060662,1661327466.347461,87532.500,12442,2,EA,1,100,0.239382
1148.127273,1148.127254,1661327466.414053,87597.000,12442,2,EA,1,100,0.239259
1148.194382,1148.194363,1661327466.481161,87662.000,12459,1,EA,1,100,0.239333
1148.260974,1148.260955,1661327466.547754,87726.500,12475,2,EA,1,100,0.239415
1148.327566,1148.327548,1661327466.614346,87791.000,12475,2,EA,1,100,0.239514
1148.393126,1148.393108,1661327466.679906,87854.500,12493,2,EA,1,100,0.239572
1148.458686,1148.458668,1661327466.745466,87918.000,12493,2,EA,1,100,0.239802
1148.524763,1148.524744,1661327466.811542,87982.000,12509,1,EA,1,100,0.239819
1148.590839,1148.590820,1661327466.877619,88046.000,12526,2,EA,1,100,0.239786
1148.656915,1148.656896,1661327466.943695,88110.000,12526,2,EA,1,100,0.239637
1148.724023,1148.724005,1661327467.010803,88175.000,12543,1,EA,1,100,0.239876
1148.790100,1148.790081,1661327467.076880,88239.000,12562,2,EA,1,100,0.240091
1148.856176,1148.856157,1661327467.142956,88303.000,12562,2,EA,1,100,0.239810
1148.923284,1148.923266,1661327467.210064,88368.000,12578,1,EA,1,100,0.240042
1148.989361,1148.989342,1661327467.276140,88432.000,12600,2,EA,1,100,0.240124
1149.055437,1149.055418,1661327467.342217,88496.000,12600,2,EA,1,100,0.239868
1149.121513,1149.121494,1661327467.408293,88560.000,12617,2,EA,1,100,0.240017
1149.187589,1149.187570,1661327467.474369,88624.000,12617,2,EA,1,100,0.240174
1149.254698,1149.254679,1661327467.541478,88689.000,12634,1,EA,1,100,0.240414
1149.321290,1149.321271,1661327467.608070,88753.500,12651,2,EA,1,100,0.240397
1149.387882,1149.387864,1661327467.674662,88818.000,12651,2,EA,1,100,0.240505
1149.451894,1149.451875,1661327467.738674,88880.000,12668,1,EA,1,100,0.240737
1149.518486,1149.518467,1661327467.805266,88944.500,12685,2,EA,1,100,0.240688
1149.585079,1149.585060,1661327467.871859,89009.000,12685,2,EA,1,100,0.240488
1149.652187,1149.652168,1661327467.938967,89074.000,12702,2,EA,1,100,0.240605
1149.719296,1149.719277,1661327468.006076,89139.000,12702,2,EA,1,100,0.240348
1149.785372,1149.785353,1661327468.072152,89203.000,12718,1,EA,1,100,0.240207
1149.850932,1149.850913,1661327468.137712,89266.500,12735,2,EA,1,100,0.240546
1149.916492,1149.916473,1661327468.203272,89330.000,12735,2,EA,1,100,0.240663
1149.983600,1149.983582,1661327468.270380,89395.000,12751,1,EA,1,100,0.240854
1150.051225,1150.051206,1661327468.338005,89460.500,12771,2,EA,1,100,0.240862
1150.118850,1150.118831,1661327468.405630,89526.000,12771,2,EA,1,100,0.240696
1150.186991,1150.186972,1661327468.473771,89592.000,12787,1,EA,1,100,0.240796
1150.253583,1150.253565,1661327468.540364,89656.500,12804,2,EA,1,100,0.241087
1150.320176,1150.320157,1661327468.606956,89721.000,12804,2,EA,1,100,0.241087
1150.385736,1150.385717,1661327468.672516,89784.500,12823,2,EA,1,100,0.241062
1150.451296,1150.451277,1661327468.738076,89848.000,12823,2,EA,1,100,0.241170
1150.516339,1150.516321,1661327468.803120,89911.000,12840,1,EA,1,100,0.241270
1150.582932,1150.582913,1661327468.869712,89975.500,12859,2,EA,1,100,0.241087
1150.649524,1150.649506,1661327468.936305,90040.000,12859,2,EA,1,100,0.241312
1150.718698,1150.718679,1661327469.005478,90107.000,12877,1,EA,1,100,0.241554
1150.786323,1150.786304,1661327469.073103,90172.500,12895,2,EA,1,100,0.241496
1150.853947,1150.853929,1661327469.140728,90238.000,12895,2,EA,1,100,0.241538
1150.920024,1150.920005,1661327469.206804,90302.000,12914,1,EA,1,100,0.241605
1150.986100,1150.986081,1661327469.272880,90366.000,12929,2,EA,1,100,0.241496
1151.052176,1151.052157,1661327469.338956,90430.000,12929,2,EA,1,100,0.241287
1151.118252,1151.118233,1661327469.405032,90494.000,12948,2,EA,1,100,0.241421
1151.184328,1151.184309,1661327469.471108,90558.000,12948,2,EA,1,100,0.241529
1151.250404,1151.250386,1661327469.537185,90622.000,12964,1,EA,1,100,0.241655
1151.319062,1151.319043,1661327469.605842,90688.500,12982,2,EA,1,100,0.241881
1151.387719,1151.387700,1661327469.674499,90755.000,12982,2,EA,1,100,0.242007
1151.454828,1151.454809,1661327469.741608,90820.000,13000,1,EA,1,100,0.241831
1151.521420,1151.521401,1661327469.808200,90884.500,13015,2,EA,1,100,0.241596
1151.588012,1151.587994,1661327469.874793,90949.000,13015,2,EA,1,100,0.241772
1151.655121,1151.655102,1661327469.941901,91014.000,13031,1,EA,1,100,0.242074
1151.720165,1151.720146,1661327470.006945,91077.000,13049,2,EA,1,100,0.242512
1151.785208,1151.785190,1661327470.071989,91140.000,13049,2,EA,1,100,0.242588
1151.850252,1151.850233,1661327470.137033,91203.000,13065,1,EA,1,100,0.242630
1151.918393,1151.918374,1661327470.205173,91269.000,13083,2,EA,1,100,0.242723
1151.986534,1151.986515,1661327470.273315,91335.000,13083,2,EA,1,100,0.242613
1152.053643,1152.053624,1661327470.340423,91400.000,13101,2,EA,1,100,0.242377
1152.120751,1152.120733,1661327470.407532,91465.000,13101,2,EA,1,100,0.242664
1152.187860,1152.187841,1661327470.474641,91530.000,13121,1,EA,1,100,0.242757
1152.253420,1152.253401,1661327470.540200,91593.500,13137,2,EA,1,100,0.242731
1152.318980,1152.318961,1661327470.605760,91657.000,13137,2,EA,1,100,0.242799
1152.385056,1152.385037,1661327470.671837,91721.000,13155,1,EA,1,100,0.242571
1152.451132,1152.451114,1661327470.737913,91785.000,13169,2,EA,1,100,0.242385
1152.517208,1152.517190,1661327470.803989,91849.000,13169,2,EA,1,100,0.242731
1152.586382,1152.586363,1661327470.873163,91916.000,13186,1,EA,1,100,0.243137
1152.653490,1152.653472,1661327470.940271,91981.000,13203,2,EA,1,100,0.243120
1152.720599,1152.720580,1661327471.007380,92046.000,13203,2,EA,1,100,0.243282
1152.786675,1152.786657,1661327471.073456,92110.000,13224,2,EA,1,100,0.243171
1152.852751,1152.852733,1661327471.139532,92174.000,13224,2,EA,1,100,0.243231
1152.917795,1152.917776,1661327471.204576,92237.000,13245,1,EA,1,100,0.243383
1152.985420,1152.985401,1661327471.272201,92302.500,13261,2,EA,1,100,0.243417
1153.053045,1153.053026,1661327471.339825,92368.000,13261,2,EA,1,100,0.243536
1153.121186,1153.121167,1661327471.407967,92434.000,13281,1,EA,1,100,0.243426
1153.187778,1153.187760,1661327471.474559,92498.500,13298,2,EA,1,100,0.243485
1153.254371,1153.254352,1661327471.541151,92563.000,13298,2,EA,1,100,0.243570
1153.320447,1153.320428,1661327471.607228,92627.000,13315,2,EA,1,100,0.243715
1153.386523,1153.386504,1661327471.673304,92691.000,13315,2,EA,1,100,0.243638
1153.453632,1153.453613,1661327471.740412,92756.000,13332,1,EA,1,100,0.243579
1153.519708,1153.519689,1661327471.806489,92820.000,13346,2,EA,1,100,0.243494
1153.585784,1153.585765,1661327471.872565,92884.000,13346,2,EA,1,100,0.243698
1153.653925,1153.653906,1661327471.940706,92950.000,13366,1,EA,1,100,0.243979
1153.719485,1153.719466,1661327472.006266,93013.500,13385,2,EA,1,100,0.244048
1153.785045,1153.785026,1661327472.071826,93077.000,13385,2,EA,1,100,0.243920
1153.851637,1153.851619,1661327472.138418,93141.500,13402,2,EA,1,100,0.243962
1153.918230,1153.918211,1661327472.205010,93206.000,13402,2,EA,1,100,0.244142
1153.983273,1153.983255,1661327472.270054,93269.000,13417,1,EA,1,100,0.244304
1154.050382,1154.050363,1661327472.337163,93334.000,13438,2,EA,1,100,0.244244
1154.117491,1154.117472,1661327472.404271,93399.000,13438,2,EA,1,100,0.244330
1154.183567,1154.183548,1661327472.470348,93463.000,13454,1,EA,1,100,0.244424
1154.250159,1154.250140,1661327472.536940,93527.500,13473,2,EA,1,100,0.244432
1154.316752,1154.316733,1661327472.603532,93592.000,13473,2,EA,1,100,0.244338
1154.381795,1154.381777,1661327472.668576,93655.000,13490,1,EA,1,100,0.244227
1154.448388,1154.448369,1661327472.735168,93719.500,13505,2,EA,1,100,0.244167
1154.514980,1154.514961,1661327472.801761,93784.000,13505,2,EA,1,100,0.244082
1154.581572,1154.581554,1661327472.868353,93848.500,13521,2,EA,1,100,0.244253
1154.648165,1154.648146,1661327472.934946,93913.000,13521,2,EA,1,100,0.244458
1154.715273,1154.715255,1661327473.002054,93978.000,13541,1,EA,1,100,0.244595
