LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1127.832340,1127.832321,1661327446.119116,67939.750,9154,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1127.884220,1127.884201,1661327446.170996,67990.000,9154,4,EM,1,100,PS
1127.936358,1127.936339,1661327446.223134,68040.500,9186,4,EM,1,100,RS
1127.988496,1127.988477,1661327446.275272,68091.000,9186,4,EM,1,100,RB
1128.040635,1128.040615,1661327446.327410,68141.500,9186,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1128.092773,1128.092754,1661327446.379549,68192.000,9186,4,EM,1,100,PS
1128.144653,1128.144634,1661327446.431429,68242.250,9222,4,EM,1,100,RS
1128.196533,1128.196514,1661327446.483309,68292.500,9222,4,EM,1,100,RB
1128.248413,1128.248394,1661327446.535189,68342.750,9222,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1128.300293,1128.300274,1661327446.587069,68393.000,9222,4,EM,1,100,PS
1128.352173,1128.352154,1661327446.638949,68443.250,9256,4,EM,1,100,RS
1128.404054,1128.404034,1661327446.690830,68493.500,9256,4,EM,1,100,RB
1128.455934,1128.455914,1661327446.742710,68543.750,9256,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1128.507814,1128.507794,1661327446.794590,68594.000,9256,4,EM,1,100,PS
1128.559694,1128.559675,1661327446.846470,68644.250,9291,4,EM,1,100,RS
1128.611574,1128.611555,1661327446.898350,68694.500,9291,4,EM,1,100,RB
1128.663454,1128.663435,1661327446.950230,68744.750,9291,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1128.715334,1128.715315,1661327447.002110,68795.000,9291,4,EM,1,100,PS
1128.767214,1128.767195,1661327447.053990,68845.250,9325,4,EM,1,100,RS
1128.819095,1128.819075,1661327447.105870,68895.500,9325,4,EM,1,100,RB
1128.870975,1128.870955,1661327447.157751,68945.750,9325,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1128.922855,1128.922835,1661327447.209631,68996.000,9325,4,EM,1,100,PS
1128.976800,1128.976780,1661327447.263576,69048.250,9365,4,EM,1,100,RS
1129.030745,1129.030725,1661327447.317521,69100.500,9365,4,EM,1,100,RB
1129.084690,1129.084670,1661327447.371466,69152.750,9365,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1129.138635,1129.138615,1661327447.425411,69205.000,9365,4,EM,1,100,PS
1129.190773,1129.190754,1661327447.477549,69255.500,9399,4,EM,1,100,RS
1129.242911,1129.242892,1661327447.529687,69306.000,9399,4,EM,1,100,RB
1129.295049,1129.295030,1661327447.581825,69356.500,9399,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1129.347188,1129.347168,1661327447.633964,69407.000,9399,4,EM,1,100,PS
1129.399068,1129.399048,1661327447.685844,69457.250,9431,4,EM,1,100,RS
1129.450948,1129.450929,1661327447.737724,69507.500,9431,4,EM,1,100,RB
1129.502828,1129.502809,1661327447.789604,69557.750,9431,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1129.554708,1129.554689,1661327447.841484,69608.000,9431,4,EM,1,100,PS
1129.606588,1129.606569,1661327447.893364,69658.250,9464,4,EM,1,100,RS
1129.658468,1129.658449,1661327447.945245,69708.500,9464,4,EM,1,100,RB
1129.710348,1129.710329,1661327447.997125,69758.750,9464,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1129.762229,1129.762209,1661327448.049005,69809.000,9464,4,EM,1,100,PS
1129.814109,1129.814089,1661327448.100885,69859.250,9496,4,EM,1,100,RS
1129.865989,1129.865969,1661327448.152765,69909.500,9496,4,EM,1,100,RB
1129.917869,1129.917850,1661327448.204645,69959.750,9496,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1129.969749,1129.969730,1661327448.256525,70010.000,9496,4,EM,1,100,PS
1130.021629,1130.021610,1661327448.308405,70060.250,9534,4,EM,1,100,RS
1130.073509,1130.073490,1661327448.360286,70110.500,9534,4,EM,1,100,RB
1130.125389,1130.125370,1661327448.412166,70160.750,9534,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1130.177269,1130.177250,1661327448.464046,70211.000,9534,4,EM,1,100,PS
1130.230182,1130.230163,1661327448.516958,70262.250,9567,4,EM,1,100,RS
1130.283095,1130.283075,1661327448.569871,70313.500,9567,4,EM,1,100,RB
1130.336007,1130.335988,1661327448.622783,70364.750,9567,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1130.388920,1130.388900,1661327448.675696,70416.000,9567,4,EM,1,100,PS
1130.440800,1130.440781,1661327448.727576,70466.250,9603,4,EM,1,100,RS
1130.492680,1130.492661,1661327448.779456,70516.500,9603,4,EM,1,100,RB
1130.544560,1130.544541,1661327448.831336,70566.750,9603,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1130.596440,1130.596421,1661327448.883216,70617.000,9603,4,EM,1,100,PS
1130.648320,1130.648301,1661327448.935097,70667.250,9641,4,EM,1,100,RS
1130.700200,1130.700181,1661327448.986977,70717.500,9641,4,EM,1,100,RB
1130.752080,1130.752061,1661327449.038857,70767.750,9641,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1130.803961,1130.803941,1661327449.090737,70818.000,9641,4,EM,1,100,PS
1130.855841,1130.855821,1661327449.142617,70868.250,9673,4,EM,1,100,RS
1130.907721,1130.907702,1661327449.194497,70918.500,9673,4,EM,1,100,RB
1130.959601,1130.959582,1661327449.246377,70968.750,9673,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1131.011481,1131.011462,1661327449.298258,71019.000,9673,4,EM,1,100,PS
1131.063361,1131.063342,1661327449.350138,71069.250,9709,4,EM,1,100,RS
1131.115241,1131.115222,1661327449.402018,71119.500,9709,4,EM,1,100,RB
1131.167121,1131.167102,1661327449.453898,71169.750,9709,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1131.219002,1131.218982,1661327449.505778,71220.000,9709,4,EM,1,100,PS
1131.271656,1131.271637,1661327449.558432,71271.000,9740,4,EM,1,100,RS
1131.324310,1131.324291,1661327449.611087,71322.000,9740,4,EM,1,100,RB
1131.376965,1131.376946,1661327449.663741,71373.000,9740,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1131.429619,1131.429600,1661327449.716396,71424.000,9740,4,EM,1,100,PS
1131.481499,1131.481480,1661327449.768276,71474.250,9776,4,EM,1,100,RS
1131.533380,1131.533360,1661327449.820156,71524.500,9776,4,EM,1,100,RB
1131.585260,1131.585240,1661327449.872036,71574.750,9776,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1131.637140,1131.637121,1661327449.923916,71625.000,9776,4,EM,1,100,PS
1131.689278,1131.689259,1661327449.976055,71675.500,9796,4,EM,1,100,RS
1131.741416,1131.741397,1661327450.028193,71726.000,9796,4,EM,1,100,RB
1131.793554,1131.793535,1661327450.080331,71776.500,9796,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1131.845693,1131.845673,1661327450.132469,71827.000,9796,4,EM,1,100,PS
1131.897573,1131.897554,1661327450.184349,71877.250,9832,4,EM,1,100,RS
1131.949453,1131.949434,1661327450.236229,71927.500,9832,4,EM,1,100,RB
1132.001333,1132.001314,1661327450.288110,71977.750,9832,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1132.053213,1132.053194,1661327450.339990,72028.000,9832,4,EM,1,100,PS
1132.105093,1132.105074,1661327450.391870,72078.250,9869,4,EM,1,100,RS
1132.156973,1132.156954,1661327450.443750,72128.500,9869,4,EM,1,100,RB
1132.208853,1132.208834,1661327450.495630,72178.750,9869,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1132.260734,1132.260714,1661327450.547510,72229.000,9869,4,EM,1,100,PS
1132.312614,1132.312594,1661327450.599390,72279.250,9902,4,EM,1,100,RS
1132.364494,1132.364475,1661327450.651270,72329.500,9902,4,EM,1,100,RB
1132.416374,1132.416355,1661327450.703151,72379.750,9902,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1132.468254,1132.468235,1661327450.755031,72430.000,9902,4,EM,1,100,PS
1132.520134,1132.520115,1661327450.806911,72480.250,9938,4,EM,1,100,RS
1132.572014,1132.571995,1661327450.858791,72530.500,9938,4,EM,1,100,RB
1132.623894,1132.623875,1661327450.910671,72580.750,9938,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1132.675775,1132.675755,1661327450.962551,72631.000,9938,4,EM,1,100,PS
1132.727655,1132.727635,1661327451.014431,72681.250,9974,4,EM,1,100,RS
1132.779535,1132.779516,1661327451.066312,72731.500,9974,4,EM,1,100,RB
1132.831415,1132.831396,1661327451.118192,72781.750,9974,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1132.883295,1132.883276,1661327451.170072,72832.000,9974,4,EM,1,100,PS
1132.935175,1132.935156,1661327451.221952,72882.250,10007,4,EM,1,100,RS
1132.987055,1132.987036,1661327451.273832,72932.500,10007,4,EM,1,100,RB
1133.038935,1133.038916,1661327451.325712,72982.750,10007,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1133.090815,1133.090796,1661327451.377592,73033.000,10007,4,EM,1,100,PS
1133.142696,1133.142676,1661327451.429472,73083.250,10041,4,EM,1,100,RS
1133.194576,1133.194556,1661327451.481353,73133.500,10041,4,EM,1,100,RB
1133.246456,1133.246437,1661327451.533233,73183.750,10041,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1133.298336,1133.298317,1661327451.585113,73234.000,10041,4,EM,1,100,PS
1133.350216,1133.350197,1661327451.636993,73284.250,10077,4,EM,1,100,RS
1133.402096,1133.402077,1661327451.688873,73334.500,10077,4,EM,1,100,RB
1133.453976,1133.453957,1661327451.740753,73384.750,10077,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1133.505856,1133.505837,1661327451.792633,73435.000,10077,4,EM,1,100,PS
1133.557736,1133.557717,1661327451.844513,73485.250,10110,4,EM,1,100,RS
1133.609617,1133.609597,1661327451.896394,73535.500,10110,4,EM,1,100,RB
1133.661497,1133.661478,1661327451.948274,73585.750,10110,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1133.713377,1133.713358,1661327452.000154,73636.000,10110,4,EM,1,100,PS
1133.765257,1133.765238,1661327452.052034,73686.250,10149,4,EM,1,100,RS
1133.817137,1133.817118,1661327452.103914,73736.500,10149,4,EM,1,100,RB
1133.869017,1133.868998,1661327452.155794,73786.750,10149,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1133.920897,1133.920878,1661327452.207674,73837.000,10149,4,EM,1,100,PS
1133.974842,1133.974823,1661327452.261619,73889.250,10185,4,EM,1,100,RS
1134.028787,1134.028768,1661327452.315564,73941.500,10185,4,EM,1,100,RB
1134.082732,1134.082713,1661327452.369509,73993.750,10185,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1134.136677,1134.136658,1661327452.423454,74046.000,10185,4,EM,1,100,PS
1134.188557,1134.188538,1661327452.475334,74096.250,10218,4,EM,1,100,RS
1134.240437,1134.240418,1661327452.527215,74146.500,10218,4,EM,1,100,RB
1134.292318,1134.292298,1661327452.579095,74196.750,10218,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1134.344198,1134.344179,1661327452.630975,74247.000,10218,4,EM,1,100,PS
1134.396078,1134.396059,1661327452.682855,74297.250,10254,4,EM,1,100,RS
1134.447958,1134.447939,1661327452.734735,74347.500,10254,4,EM,1,100,RB
1134.499838,1134.499819,1661327452.786615,74397.750,10254,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1134.551718,1134.551699,1661327452.838495,74448.000,10254,4,EM,1,100,PS
1134.603598,1134.603579,1661327452.890375,74498.250,10285,4,EM,1,100,RS
1134.655478,1134.655459,1661327452.942255,74548.500,10285,4,EM,1,100,RB
1134.707359,1134.707339,1661327452.994136,74598.750,10285,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1134.759239,1134.759219,1661327453.046016,74649.000,10285,4,EM,1,100,PS
1134.811119,1134.811100,1661327453.097896,74699.250,10319,4,EM,1,100,RS
1134.862999,1134.862980,1661327453.149776,74749.500,10319,4,EM,1,100,RB
1134.914879,1134.914860,1661327453.201656,74799.750,10319,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1134.966759,1134.966740,1661327453.253536,74850.000,10319,4,EM,1,100,PS
1135.018639,1135.018620,1661327453.305416,74900.250,10353,4,EM,1,100,RS
1135.070519,1135.070500,1661327453.357296,74950.500,10353,4,EM,1,100,RB
1135.122399,1135.122380,1661327453.409177,75000.750,10353,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1135.174280,1135.174260,1661327453.461057,75051.000,10353,4,EM,1,100,PS
1135.226160,1135.226141,1661327453.512937,75101.250,10389,4,EM,1,100,RS
1135.278040,1135.278021,1661327453.564817,75151.500,10389,4,EM,1,100,RB
1135.329920,1135.329901,1661327453.616697,75201.750,10389,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1135.381800,1135.381781,1661327453.668577,75252.000,10389,4,EM,1,100,PS
1135.433680,1135.433661,1661327453.720457,75302.250,10422,4,EM,1,100,RS
1135.485560,1135.485541,1661327453.772337,75352.500,10422,4,EM,1,100,RB
1135.537440,1135.537421,1661327453.824218,75402.750,10422,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1135.589320,1135.589301,1661327453.876098,75453.000,10422,4,EM,1,100,PS
1135.641201,1135.641181,1661327453.927978,75503.250,10459,4,EM,1,100,RS
1135.693081,1135.693062,1661327453.979858,75553.500,10459,4,EM,1,100,RB
1135.744961,1135.744942,1661327454.031738,75603.750,10459,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1135.796841,1135.796822,1661327454.083618,75654.000,10459,4,EM,1,100,PS
1135.848721,1135.848702,1661327454.135499,75704.250,10494,4,EM,1,100,RS
1135.900601,1135.900582,1661327454.187379,75754.500,10494,4,EM,1,100,RB
1135.952481,1135.952462,1661327454.239259,75804.750,10494,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1136.004361,1136.004342,1661327454.291139,75855.000,10494,4,EM,1,100,PS
1136.056758,1136.056739,1661327454.343535,75905.750,10528,4,EM,1,100,RS
1136.109154,1136.109135,1661327454.395931,75956.500,10528,4,EM,1,100,RB
1136.161550,1136.161531,1661327454.448328,76007.250,10528,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1136.213947,1136.213928,1661327454.500724,76058.000,10528,4,EM,1,100,PS
1136.265827,1136.265808,1661327454.552604,76108.250,10561,4,EM,1,100,RS
1136.317707,1136.317688,1661327454.604484,76158.500,10561,4,EM,1,100,RB
1136.369587,1136.369568,1661327454.656364,76208.750,10561,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1136.421467,1136.421448,1661327454.708245,76259.000,10561,4,EM,1,100,PS
1136.473347,1136.473328,1661327454.760125,76309.250,10593,4,EM,1,100,RS
1136.525227,1136.525208,1661327454.812005,76359.500,10593,4,EM,1,100,RB
1136.577108,1136.577088,1661327454.863885,76409.750,10593,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1136.628988,1136.628969,1661327454.915765,76460.000,10593,4,EM,1,100,PS
1136.686288,1136.686269,1661327454.973066,76515.500,10634,4,EM,1,100,RS
1136.743589,1136.743569,1661327455.030366,76571.000,10634,4,EM,1,100,RB
1136.800889,1136.800870,1661327455.087667,76626.500,10634,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1136.858189,1136.858170,1661327455.144967,76682.000,10634,4,EM,1,100,PS
1136.914974,1136.914954,1661327455.201751,76737.000,10672,4,EM,1,100,RS
1136.971758,1136.971739,1661327455.258535,76792.000,10672,4,EM,1,100,RB
1137.028542,1137.028523,1661327455.315320,76847.000,10672,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1137.085326,1137.085307,1661327455.372104,76902.000,10672,4,EM,1,100,PS
1137.137464,1137.137445,1661327455.424242,76952.500,10710,4,EM,1,100,RS
1137.189603,1137.189584,1661327455.476380,77003.000,10710,4,EM,1,100,RB
1137.241741,1137.241722,1661327455.528518,77053.500,10710,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1137.293879,1137.293860,1661327455.580657,77104.000,10710,4,EM,1,100,PS
1137.345759,1137.345740,1661327455.632537,77154.250,10744,4,EM,1,100,RS
1137.397639,1137.397620,1661327455.684417,77204.500,10744,4,EM,1,100,RB
1137.449519,1137.449500,1661327455.736297,77254.750,10744,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1137.501400,1137.501380,1661327455.788177,77305.000,10744,4,EM,1,100,PS
1137.553280,1137.553261,1661327455.840057,77355.250,10777,4,EM,1,100,RS
1137.605160,1137.605141,1661327455.891937,77405.500,10777,4,EM,1,100,RB
1137.657040,1137.657021,1661327455.943818,77455.750,10777,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1137.708920,1137.708901,1661327455.995698,77506.000,10777,4,EM,1,100,PS
1137.760800,1137.760781,1661327456.047578,77556.250,10811,4,EM,1,100,RS
1137.812680,1137.812661,1661327456.099458,77606.500,10811,4,EM,1,100,RB
1137.864560,1137.864541,1661327456.151338,77656.750,10811,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1137.916440,1137.916421,1661327456.203218,77707.000,10811,4,EM,1,100,PS
1137.968321,1137.968302,1661327456.255098,77757.250,10846,4,EM,1,100,RS
1138.020201,1138.020182,1661327456.306978,77807.500,10846,4,EM,1,100,RB
1138.072081,1138.072062,1661327456.358859,77857.750,10846,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1138.123961,1138.123942,1661327456.410739,77908.000,10846,4,EM,1,100,PS
1138.175841,1138.175822,1661327456.462619,77958.250,10880,4,EM,1,100,RS
1138.227721,1138.227702,1661327456.514499,78008.500,10880,4,EM,1,100,RB
1138.279601,1138.279582,1661327456.566379,78058.750,10880,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1138.331481,1138.331462,1661327456.618259,78109.000,10880,4,EM,1,100,PS
1138.383362,1138.383342,1661327456.670139,78159.250,10918,4,EM,1,100,RS
1138.435242,1138.435223,1661327456.722019,78209.500,10918,4,EM,1,100,RB
1138.487122,1138.487103,1661327456.773900,78259.750,10918,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1138.539002,1138.538983,1661327456.825780,78310.000,10918,4,EM,1,100,PS
1138.590882,1138.590863,1661327456.877660,78360.250,10952,4,EM,1,100,RS
1138.642762,1138.642743,1661327456.929540,78410.500,10952,4,EM,1,100,RB
1138.694642,1138.694623,1661327456.981420,78460.750,10952,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1138.746522,1138.746503,1661327457.033300,78511.000,10952,4,EM,1,100,PS
1138.798402,1138.798383,1661327457.085180,78561.250,10986,4,EM,1,100,RS
1138.850283,1138.850263,1661327457.137060,78611.500,10986,4,EM,1,100,RB
1138.902163,1138.902144,1661327457.188941,78661.750,10986,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1138.954043,1138.954024,1661327457.240821,78712.000,10986,4,EM,1,100,PS
1139.005923,1139.005904,1661327457.292701,78762.250,11020,4,EM,1,100,RS
1139.057803,1139.057784,1661327457.344581,78812.500,11020,4,EM,1,100,RB
1139.109683,1139.109664,1661327457.396461,78862.750,11020,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1139.161563,1139.161544,1661327457.448341,78913.000,11020,4,EM,1,100,PS
1139.214218,1139.214199,1661327457.500996,78964.000,11055,4,EM,1,100,RS
1139.266872,1139.266853,1661327457.553650,79015.000,11055,4,EM,1,100,RB
1139.319527,1139.319508,1661327457.606305,79066.000,11055,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1139.372181,1139.372162,1661327457.658959,79117.000,11055,4,EM,1,100,PS
1139.433611,1139.433592,1661327457.720389,79176.500,11091,4,EM,1,100,RS
1139.495041,1139.495022,1661327457.781819,79236.000,11091,4,EM,1,100,RB
1139.556472,1139.556453,1661327457.843250,79295.500,11091,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1139.617902,1139.617883,1661327457.904680,79355.000,11091,4,EM,1,100,PS
1139.669782,1139.669763,1661327457.956560,79405.250,11125,4,EM,1,100,RS
1139.721662,1139.721643,1661327458.008440,79455.500,11125,4,EM,1,100,RB
1139.773542,1139.773523,1661327458.060320,79505.750,11125,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1139.825422,1139.825403,1661327458.112200,79556.000,11125,4,EM,1,100,PS
1139.877302,1139.877283,1661327458.164080,79606.250,11161,4,EM,1,100,RS
1139.929182,1139.929163,1661327458.215961,79656.500,11161,4,EM,1,100,RB
1139.981063,1139.981044,1661327458.267841,79706.750,11161,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1140.032943,1140.032924,1661327458.319721,79757.000,11161,4,EM,1,100,PS
1140.084823,1140.084804,1661327458.371601,79807.250,11197,4,EM,1,100,RS
1140.136703,1140.136684,1661327458.423481,79857.500,11197,4,EM,1,100,RB
1140.188583,1140.188564,1661327458.475361,79907.750,11197,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1140.240463,1140.240444,1661327458.527241,79958.000,11197,4,EM,1,100,PS
1140.292343,1140.292324,1661327458.579121,80008.250,11232,4,EM,1,100,RS
1140.344223,1140.344204,1661327458.631002,80058.500,11232,4,EM,1,100,RB
1140.396103,1140.396084,1661327458.682882,80108.750,11232,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1140.447984,1140.447965,1661327458.734762,80159.000,11232,4,EM,1,100,PS
1140.499864,1140.499845,1661327458.786642,80209.250,11266,4,EM,1,100,RS
1140.551744,1140.551725,1661327458.838522,80259.500,11266,4,EM,1,100,RB
1140.603624,1140.603605,1661327458.890402,80309.750,11266,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1140.655504,1140.655485,1661327458.942282,80360.000,11266,4,EM,1,100,PS
1140.707384,1140.707365,1661327458.994163,80410.250,11300,4,EM,1,100,RS
1140.759264,1140.759245,1661327459.046043,80460.500,11300,4,EM,1,100,RB
1140.811144,1140.811125,1661327459.097923,80510.750,11300,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1140.863025,1140.863006,1661327459.149803,80561.000,11300,4,EM,1,100,PS
1140.917486,1140.917467,1661327459.204264,80613.750,11333,4,EM,1,100,RS
1140.971947,1140.971928,1661327459.258725,80666.500,11333,4,EM,1,100,RB
1141.026408,1141.026389,1661327459.313186,80719.250,11333,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1141.080869,1141.080850,1661327459.367648,80772.000,11333,4,EM,1,100,PS
1141.132750,1141.132731,1661327459.419528,80822.250,11371,4,EM,1,100,RS
1141.184630,1141.184611,1661327459.471408,80872.500,11371,4,EM,1,100,RB
1141.236510,1141.236491,1661327459.523288,80922.750,11371,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1141.288390,1141.288371,1661327459.575168,80973.000,11371,4,EM,1,100,PS
1141.340270,1141.340251,1661327459.627048,81023.250,11407,4,EM,1,100,RS
1141.392150,1141.392131,1661327459.678929,81073.500,11407,4,EM,1,100,RB
1141.444030,1141.444011,1661327459.730809,81123.750,11407,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1141.495910,1141.495891,1661327459.782689,81174.000,11407,4,EM,1,100,PS
1141.547790,1141.547771,1661327459.834569,81224.250,11440,4,EM,1,100,RS
1141.599671,1141.599652,1661327459.886449,81274.500,11440,4,EM,1,100,RB
1141.651551,1141.651532,1661327459.938329,81324.750,11440,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1141.703431,1141.703412,1661327459.990209,81375.000,11440,4,EM,1,100,PS
1141.755311,1141.755292,1661327460.042089,81425.250,11477,4,EM,1,100,RS
1141.807191,1141.807172,1661327460.093970,81475.500,11477,4,EM,1,100,RB
1141.859071,1141.859052,1661327460.145850,81525.750,11477,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1141.910951,1141.910932,1661327460.197730,81576.000,11477,4,EM,1,100,PS
1141.968252,1141.968233,1661327460.255030,81631.500,11515,4,EM,1,100,RS
1142.025552,1142.025533,1661327460.312331,81687.000,11515,4,EM,1,100,RB
1142.082853,1142.082834,1661327460.369631,81742.500,11515,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1142.140153,1142.140134,1661327460.426931,81798.000,11515,4,EM,1,100,PS
1142.220167,1142.220148,1661327460.506946,81875.500,11553,4,EM,1,100,RS
1142.300181,1142.300162,1661327460.586960,81953.000,11553,4,EM,1,100,RB
1142.380195,1142.380176,1661327460.666974,82030.500,11553,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1142.460209,1142.460190,1661327460.746988,82108.000,11553,4,EM,1,100,PS
1142.512089,1142.512071,1661327460.798868,82158.250,11586,4,EM,1,100,RS
1142.563970,1142.563951,1661327460.850748,82208.500,11586,4,EM,1,100,RB
1142.615850,1142.615831,1661327460.902628,82258.750,11586,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1142.667730,1142.667711,1661327460.954509,82309.000,11586,4,EM,1,100,PS
1142.719610,1142.719591,1661327461.006389,82359.250,11620,4,EM,1,100,RS
1142.771490,1142.771471,1661327461.058269,82409.500,11620,4,EM,1,100,RB
1142.823370,1142.823351,1661327461.110149,82459.750,11620,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1142.875250,1142.875231,1661327461.162029,82510.000,11620,4,EM,1,100,PS
1142.927130,1142.927111,1661327461.213909,82560.250,11654,4,EM,1,100,RS
1142.979011,1142.978992,1661327461.265789,82610.500,11654,4,EM,1,100,RB
1143.030891,1143.030872,1661327461.317669,82660.750,11654,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1143.082771,1143.082752,1661327461.369550,82711.000,11654,4,EM,1,100,PS
1143.134651,1143.134632,1661327461.421430,82761.250,11690,4,EM,1,100,RS
1143.186531,1143.186512,1661327461.473310,82811.500,11690,4,EM,1,100,RB
1143.238411,1143.238392,1661327461.525190,82861.750,11690,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1143.290291,1143.290272,1661327461.577070,82912.000,11690,4,EM,1,100,PS
1143.342171,1143.342152,1661327461.628950,82962.250,11724,4,EM,1,100,RS
1143.394051,1143.394033,1661327461.680830,83012.500,11724,4,EM,1,100,RB
1143.445932,1143.445913,1661327461.732710,83062.750,11724,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1143.497812,1143.497793,1661327461.784590,83113.000,11724,4,EM,1,100,PS
1143.549692,1143.549673,1661327461.836471,83163.250,11755,4,EM,1,100,RS
1143.601572,1143.601553,1661327461.888351,83213.500,11755,4,EM,1,100,RB
1143.653452,1143.653433,1661327461.940231,83263.750,11755,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1143.705332,1143.705313,1661327461.992111,83314.000,11755,4,EM,1,100,PS
1143.757212,1143.757193,1661327462.043991,83364.250,11789,4,EM,1,100,RS
1143.809092,1143.809073,1661327462.095871,83414.500,11789,4,EM,1,100,RB
1143.860972,1143.860954,1661327462.147751,83464.750,11789,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1143.912853,1143.912834,1661327462.199631,83515.000,11789,4,EM,1,100,PS
1143.997771,1143.997752,1661327462.284550,83597.250,11822,4,EM,1,100,RS
1144.082689,1144.082670,1661327462.369468,83679.500,11822,4,EM,1,100,RB
1144.167607,1144.167588,1661327462.454386,83761.750,11822,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1144.252525,1144.252506,1661327462.539304,83844.000,11822,4,EM,1,100,PS
1144.333056,1144.333037,1661327462.619835,83922.000,11860,4,EM,1,100,RS
1144.413586,1144.413567,1661327462.700365,84000.000,11860,4,EM,1,100,RB
1144.494116,1144.494097,1661327462.780895,84078.000,11860,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1144.574647,1144.574628,1661327462.861426,84156.000,11860,4,EM,1,100,PS
1144.636593,1144.636574,1661327462.923372,84216.000,11896,4,EM,1,100,RS
1144.698540,1144.698521,1661327462.985319,84276.000,11896,4,EM,1,100,RB
