LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1128.596604,1128.596584,1661327446.883380,68680.000,9279,1,EL,1,100,-13460.599609
1128.664745,1128.664725,1661327446.951521,68746.000,9297,2,EL,1,100,-13454.599609
1128.732886,1128.732866,1661327447.019662,68812.000,9297,2,EL,1,100,-13457.000000
1128.798962,1128.798943,1661327447.085738,68876.000,9315,1,EL,1,100,-13464.799805
1128.865554,1128.865535,1661327447.152330,68940.500,9332,2,EL,1,100,-13468.400391
1128.932147,1128.932127,1661327447.218923,69005.000,9332,2,EL,1,100,-13463.799805
1128.997190,1128.997171,1661327447.283967,69068.000,9348,1,EL,1,100,-13461.200195
1129.063783,1129.063763,1661327447.350559,69132.500,9371,2,EL,1,100,-13462.000000
1129.130375,1129.130356,1661327447.417151,69197.000,9371,2,EL,1,100,-13467.599609
1129.197484,1129.197464,1661327447.484260,69262.000,9387,2,EL,1,100,-13464.799805
1129.264592,1129.264573,1661327447.551368,69327.000,9387,2,EL,1,100,-13465.400391
1129.331701,1129.331682,1661327447.618477,69392.000,9404,1,EL,1,100,-13467.400391
1129.398293,1129.398274,1661327447.685070,69456.500,9419,2,EL,1,100,-13469.799805
1129.464886,1129.464866,1661327447.751662,69521.000,9419,2,EL,1,100,-13479.799805
1129.531994,1129.531975,1661327447.818771,69586.000,9436,1,EL,1,100,-13483.400391
1129.597554,1129.597535,1661327447.884331,69649.500,9452,2,EL,1,100,-13485.000000
1129.663114,1129.663095,1661327447.949890,69713.000,9452,2,EL,1,100,-13486.599609
1129.729190,1129.729171,1661327448.015967,69777.000,9470,2,EL,1,100,-13490.400391
1129.795267,1129.795247,1661327448.082043,69841.000,9470,2,EL,1,100,-13492.000000
1129.863408,1129.863388,1661327448.150184,69907.000,9485,1,EL,1,100,-13496.000000
1129.931549,1129.931529,1661327448.218325,69973.000,9503,2,EL,1,100,-13494.599609
1129.999690,1129.999670,1661327448.286466,70039.000,9503,2,EL,1,100,-13501.400391
1130.066798,1130.066779,1661327448.353575,70104.000,9520,1,EL,1,100,-13509.400391
1130.132875,1130.132855,1661327448.419651,70168.000,9541,2,EL,1,100,-13506.599609
1130.198951,1130.198931,1661327448.485727,70232.000,9541,2,EL,1,100,-13505.599609
1130.263994,1130.263975,1661327448.550771,70295.000,9557,1,EL,1,100,-13512.799805
1130.330071,1130.330051,1661327448.616847,70359.000,9573,2,EL,1,100,-13516.599609
1130.396147,1130.396127,1661327448.682923,70423.000,9573,2,EL,1,100,-13518.000000
1130.464288,1130.464269,1661327448.751064,70489.000,9591,1,EL,1,100,-13515.599609
1130.532429,1130.532410,1661327448.819205,70555.000,9610,2,EL,1,100,-13517.000000
1130.600570,1130.600551,1661327448.887346,70621.000,9610,2,EL,1,100,-13518.000000
1130.667162,1130.667143,1661327448.953939,70685.500,9630,2,EL,1,100,-13512.799805
1130.733755,1130.733735,1661327449.020531,70750.000,9630,2,EL,1,100,-13513.799805
1130.799831,1130.799812,1661327449.086607,70814.000,9646,1,EL,1,100,-13515.400391
1130.865907,1130.865888,1661327449.152683,70878.000,9661,2,EL,1,100,-13513.200195
1130.931983,1130.931964,1661327449.218760,70942.000,9661,2,EL,1,100,-13513.400391
1131.000124,1131.000105,1661327449.286901,71008.000,9678,1,EL,1,100,-13516.200195
1131.067233,1131.067214,1661327449.354009,71073.000,9697,2,EL,1,100,-13514.400391
1131.134341,1131.134322,1661327449.421118,71138.000,9697,2,EL,1,100,-13516.200195
1131.200418,1131.200398,1661327449.487194,71202.000,9714,1,EL,1,100,-13509.799805
1131.267010,1131.266991,1661327449.553787,71266.500,9728,2,EL,1,100,-13503.599609
1131.333602,1131.333583,1661327449.620379,71331.000,9728,2,EL,1,100,-13512.000000
1131.400711,1131.400692,1661327449.687488,71396.000,9746,1,EL,1,100,-13522.200195
1131.467303,1131.467284,1661327449.754080,71460.500,9764,2,EL,1,100,-13513.400391
1131.533896,1131.533877,1661327449.820672,71525.000,9764,2,EL,1,100,-13512.599609
1131.602037,1131.602018,1661327449.888813,71591.000,9781,2,EL,1,100,-13512.599609
1131.670178,1131.670159,1661327449.956954,71657.000,9781,2,EL,1,100,-13516.400391
1131.736254,1131.736235,1661327450.023031,71721.000,9802,2,EL,1,100,-13519.599609
1131.802330,1131.802311,1661327450.089107,71785.000,9802,2,EL,1,100,-13522.799805
1131.868923,1131.868903,1661327450.155699,71849.500,9820,2,EL,1,100,-13520.400391
1131.935515,1131.935496,1661327450.222291,71914.000,9820,2,EL,1,100,-13517.599609
1132.001591,1132.001572,1661327450.288368,71978.000,9837,1,EL,1,100,-13520.400391
1132.067151,1132.067132,1661327450.353928,72041.500,9854,2,EL,1,100,-13520.400391
1132.132711,1132.132692,1661327450.419488,72105.000,9854,2,EL,1,100,-13515.799805
1132.200852,1132.200833,1661327450.487629,72171.000,9874,1,EL,1,100,-13520.799805
1132.268477,1132.268458,1661327450.555254,72236.500,9890,2,EL,1,100,-13528.599609
1132.336102,1132.336082,1661327450.622878,72302.000,9890,2,EL,1,100,-13534.200195
1132.402694,1132.402675,1661327450.689471,72366.500,9912,2,EL,1,100,-13540.400391
1132.469286,1132.469267,1661327450.756063,72431.000,9912,2,EL,1,100,-13532.000000
1132.535363,1132.535343,1661327450.822139,72495.000,9928,1,EL,1,100,-13529.200195
1132.601439,1132.601420,1661327450.888216,72559.000,9945,2,EL,1,100,-13534.000000
1132.667515,1132.667496,1661327450.954292,72623.000,9945,2,EL,1,100,-13531.599609
1132.733075,1132.733056,1661327451.019852,72686.500,9962,2,EL,1,100,-13531.000000
1132.798635,1132.798616,1661327451.085412,72750.000,9962,2,EL,1,100,-13529.599609
1132.867808,1132.867789,1661327451.154585,72817.000,9979,1,EL,1,100,-13533.799805
1132.934917,1132.934898,1661327451.221694,72882.000,9995,2,EL,1,100,-13537.599609
1133.002026,1133.002006,1661327451.288802,72947.000,9995,2,EL,1,100,-13543.400391
1133.068102,1133.068083,1661327451.354879,73011.000,10013,1,EL,1,100,-13545.400391
1133.134694,1133.134675,1661327451.421471,73075.500,10030,2,EL,1,100,-13546.400391
1133.201287,1133.201267,1661327451.488063,73140.000,10030,2,EL,1,100,-13551.200195
1133.267879,1133.267860,1661327451.554656,73204.500,10048,2,EL,1,100,-13555.799805
1133.334471,1133.334452,1661327451.621248,73269.000,10048,2,EL,1,100,-13552.200195
1133.400547,1133.400528,1661327451.687324,73333.000,10065,1,EL,1,100,-13548.200195
1133.466624,1133.466604,1661327451.753401,73397.000,10084,2,EL,1,100,-13556.000000
1133.532700,1133.532681,1661327451.819477,73461.000,10084,2,EL,1,100,-13552.200195
1133.597744,1133.597724,1661327451.884521,73524.000,10100,1,EL,1,100,-13550.200195
1133.663820,1133.663800,1661327451.950597,73588.000,10118,2,EL,1,100,-13550.000000
1133.729896,1133.729877,1661327452.016673,73652.000,10118,2,EL,1,100,-13547.799805
1133.798037,1133.798018,1661327452.084814,73718.000,10137,1,EL,1,100,-13549.599609
1133.865662,1133.865643,1661327452.152439,73783.500,10154,2,EL,1,100,-13550.200195
1133.933287,1133.933267,1661327452.220063,73849.000,10154,2,EL,1,100,-13552.200195
1133.999879,1133.999860,1661327452.286656,73913.500,10171,2,EL,1,100,-13556.400391
1134.066471,1134.066452,1661327452.353248,73978.000,10171,2,EL,1,100,-13558.200195
1134.132547,1134.132528,1661327452.419325,74042.000,10190,1,EL,1,100,-13561.799805
1134.198107,1134.198088,1661327452.484885,74105.500,10206,2,EL,1,100,-13556.599609
1134.263667,1134.263648,1661327452.550444,74169.000,10206,2,EL,1,100,-13557.799805
1134.329744,1134.329724,1661327452.616521,74233.000,10223,1,EL,1,100,-13560.599609
1134.396852,1134.396833,1661327452.683629,74298.000,10242,2,EL,1,100,-13561.599609
1134.463961,1134.463942,1661327452.750738,74363.000,10242,2,EL,1,100,-13557.000000
1134.532102,1134.532083,1661327452.818879,74429.000,10259,1,EL,1,100,-13555.000000
1134.599210,1134.599191,1661327452.885988,74494.000,10273,2,EL,1,100,-13548.200195
1134.666319,1134.666300,1661327452.953096,74559.000,10273,2,EL,1,100,-13546.400391
1134.732911,1134.732892,1661327453.019689,74623.500,10291,2,EL,1,100,-13547.599609
1134.799504,1134.799485,1661327453.086281,74688.000,10291,2,EL,1,100,-13555.799805
1134.865580,1134.865561,1661327453.152357,74752.000,10307,1,EL,1,100,-13559.599609
1134.932172,1134.932153,1661327453.218950,74816.500,10324,2,EL,1,100,-13565.400391
1134.998765,1134.998746,1661327453.285542,74881.000,10324,2,EL,1,100,-13569.799805
1135.063808,1135.063789,1661327453.350586,74944.000,10341,1,EL,1,100,-13567.599609
1135.131950,1135.131930,1661327453.418727,75010.000,10358,2,EL,1,100,-13563.200195
1135.200091,1135.200071,1661327453.486868,75076.000,10358,2,EL,1,100,-13566.599609
1135.267199,1135.267180,1661327453.553976,75141.000,10377,1,EL,1,100,-13571.599609
1135.333792,1135.333772,1661327453.620569,75205.500,10395,2,EL,1,100,-13581.599609
1135.400384,1135.400365,1661327453.687161,75270.000,10395,2,EL,1,100,-13584.799805
1135.464395,1135.464376,1661327453.751173,75332.000,10411,1,EL,1,100,-13582.599609
1135.530988,1135.530968,1661327453.817765,75396.500,10431,2,EL,1,100,-13580.599609
1135.597580,1135.597561,1661327453.884357,75461.000,10431,2,EL,1,100,-13579.599609
1135.664689,1135.664669,1661327453.951466,75526.000,10447,2,EL,1,100,-13583.400391
1135.731797,1135.731778,1661327454.018574,75591.000,10447,2,EL,1,100,-13586.599609
1135.800971,1135.800952,1661327454.087748,75658.000,10464,1,EL,1,100,-13589.599609
1135.867563,1135.867544,1661327454.154341,75722.500,10482,2,EL,1,100,-13585.599609
1135.934155,1135.934136,1661327454.220933,75787.000,10482,2,EL,1,100,-13579.799805
1136.000232,1136.000213,1661327454.287009,75851.000,10499,1,EL,1,100,-13573.799805
1136.064759,1136.064740,1661327454.351537,75913.500,10516,2,EL,1,100,-13575.799805
1136.129287,1136.129268,1661327454.416064,75976.000,10516,2,EL,1,100,-13579.400391
1136.198460,1136.198441,1661327454.485238,76043.000,10533,1,EL,1,100,-13583.200195
1136.265569,1136.265550,1661327454.552346,76108.000,10549,2,EL,1,100,-13577.599609
1136.332677,1136.332658,1661327454.619455,76173.000,10549,2,EL,1,100,-13584.000000
1136.399270,1136.399251,1661327454.686047,76237.500,10567,2,EL,1,100,-13589.000000
1136.465862,1136.465843,1661327454.752640,76302.000,10567,2,EL,1,100,-13590.200195
1136.531938,1136.531919,1661327454.818716,76366.000,10583,1,EL,1,100,-13593.400391
1136.598531,1136.598512,1661327454.885308,76430.500,10598,2,EL,1,100,-13597.200195
1136.665123,1136.665104,1661327454.951900,76495.000,10598,2,EL,1,100,-13595.799805
1136.731199,1136.731180,1661327455.017977,76559.000,10619,1,EL,1,100,-13596.400391
1136.798824,1136.798805,1661327455.085602,76624.500,10639,2,EL,1,100,-13598.400391
1136.866449,1136.866430,1661327455.153226,76690.000,10639,2,EL,1,100,-13600.000000
1136.932525,1136.932506,1661327455.219303,76754.000,10655,1,EL,1,100,-13601.200195
1136.999117,1136.999098,1661327455.285895,76818.500,10680,2,EL,1,100,-13597.799805
1137.065710,1137.065691,1661327455.352487,76883.000,10680,2,EL,1,100,-13598.599609
1137.131786,1137.131767,1661327455.418564,76947.000,10698,2,EL,1,100,-13600.000000
1137.197862,1137.197843,1661327455.484640,77011.000,10698,2,EL,1,100,-13606.000000
1137.266003,1137.265984,1661327455.552781,77077.000,10715,1,EL,1,100,-13610.200195
1137.332079,1137.332060,1661327455.618857,77141.000,10732,2,EL,1,100,-13611.000000
1137.398156,1137.398136,1661327455.684933,77205.000,10732,2,EL,1,100,-13612.400391
1137.466297,1137.466277,1661327455.753074,77271.000,10751,1,EL,1,100,-13608.599609
1137.532889,1137.532870,1661327455.819667,77335.500,10765,2,EL,1,100,-13613.200195
1137.599481,1137.599462,1661327455.886259,77400.000,10765,2,EL,1,100,-13611.400391
1137.666590,1137.666571,1661327455.953368,77465.000,10782,1,EL,1,100,-13613.799805
1137.732666,1137.732647,1661327456.019444,77529.000,10799,2,EL,1,100,-13612.000000
1137.798742,1137.798723,1661327456.085520,77593.000,10799,2,EL,1,100,-13617.799805
1137.865851,1137.865832,1661327456.152629,77658.000,10816,1,EL,1,100,-13620.599609
1137.931927,1137.931908,1661327456.218705,77722.000,10833,2,EL,1,100,-13623.599609
1137.998003,1137.997984,1661327456.284781,77786.000,10833,2,EL,1,100,-13622.599609
1138.066144,1138.066125,1661327456.352922,77852.000,10852,2,EL,1,100,-13624.400391
1138.134285,1138.134266,1661327456.421063,77918.000,10852,2,EL,1,100,-13626.799805
1138.201394,1138.201375,1661327456.488172,77983.000,10868,1,EL,1,100,-13632.799805
1138.267986,1138.267967,1661327456.554764,78047.500,10890,2,EL,1,100,-13632.599609
1138.334579,1138.334560,1661327456.621356,78112.000,10890,2,EL,1,100,-13632.000000
1138.400655,1138.400636,1661327456.687433,78176.000,10907,2,EL,1,100,-13633.000000
1138.466731,1138.466712,1661327456.753509,78240.000,10907,2,EL,1,100,-13635.400391
1138.531775,1138.531756,1661327456.818553,78303.000,10925,1,EL,1,100,-13634.200195
1138.598883,1138.598864,1661327456.885661,78368.000,10940,2,EL,1,100,-13633.000000
1138.665992,1138.665973,1661327456.952770,78433.000,10940,2,EL,1,100,-13638.400391
1138.732068,1138.732049,1661327457.018846,78497.000,10958,1,EL,1,100,-13644.200195
1138.798144,1138.798125,1661327457.084922,78561.000,10974,2,EL,1,100,-13650.000000
1138.864220,1138.864201,1661327457.150998,78625.000,10974,2,EL,1,100,-13652.400391
1138.930297,1138.930278,1661327457.217075,78689.000,10991,1,EL,1,100,-13655.799805
1138.997405,1138.997386,1661327457.284183,78754.000,11006,2,EL,1,100,-13661.599609
1139.064514,1139.064495,1661327457.351292,78819.000,11006,2,EL,1,100,-13660.799805
1139.133687,1139.133668,1661327457.420465,78886.000,11027,1,EL,1,100,-13658.799805
1139.200280,1139.200261,1661327457.487058,78950.500,11043,2,EL,1,100,-13663.000000
1139.266872,1139.266853,1661327457.553650,79015.000,11043,2,EL,1,100,-13666.000000
1139.332948,1139.332929,1661327457.619726,79079.000,11063,2,EL,1,100,-13669.799805
1139.399024,1139.399005,1661327457.685802,79143.000,11063,2,EL,1,100,-13667.400391
1139.464584,1139.464565,1661327457.751363,79206.500,11079,2,EL,1,100,-13671.799805
1139.530144,1139.530125,1661327457.816922,79270.000,11079,2,EL,1,100,-13667.000000
1139.597253,1139.597234,1661327457.884031,79335.000,11096,2,EL,1,100,-13671.400391
1139.664362,1139.664343,1661327457.951140,79400.000,11096,2,EL,1,100,-13676.400391
1139.732503,1139.732484,1661327458.019281,79466.000,11115,1,EL,1,100,-13670.799805
1139.799611,1139.799592,1661327458.086389,79531.000,11130,2,EL,1,100,-13662.799805
1139.866720,1139.866701,1661327458.153498,79596.000,11130,2,EL,1,100,-13668.200195
1139.933828,1139.933809,1661327458.220607,79661.000,11149,1,EL,1,100,-13677.599609
1139.999388,1139.999369,1661327458.286166,79724.500,11167,2,EL,1,100,-13681.799805
1140.064948,1140.064929,1661327458.351727,79788.000,11167,2,EL,1,100,-13681.799805
1140.131024,1140.131005,1661327458.417803,79852.000,11187,1,EL,1,100,-13680.200195
1140.197617,1140.197598,1661327458.484395,79916.500,11204,2,EL,1,100,-13689.000000
1140.264209,1140.264190,1661327458.550987,79981.000,11204,2,EL,1,100,-13687.000000
1140.333383,1140.333364,1661327458.620161,80048.000,11220,1,EL,1,100,-13682.200195
1140.400491,1140.400472,1661327458.687270,80113.000,11238,2,EL,1,100,-13679.599609
1140.467600,1140.467581,1661327458.754378,80178.000,11238,2,EL,1,100,-13679.400391
1140.533676,1140.533657,1661327458.820454,80242.000,11254,2,EL,1,100,-13688.799805
1140.599752,1140.599733,1661327458.886531,80306.000,11254,2,EL,1,100,-13691.599609
1140.663764,1140.663745,1661327458.950542,80368.000,11271,1,EL,1,100,-13694.000000
1140.730356,1140.730337,1661327459.017134,80432.500,11288,2,EL,1,100,-13689.000000
1140.796948,1140.796929,1661327459.083727,80497.000,11288,2,EL,1,100,-13688.799805
1140.863025,1140.863006,1661327459.149803,80561.000,11305,1,EL,1,100,-13692.599609
1140.931166,1140.931147,1661327459.217944,80627.000,11321,2,EL,1,100,-13697.200195
1140.999307,1140.999288,1661327459.286085,80693.000,11321,2,EL,1,100,-13698.599609
1141.066415,1141.066396,1661327459.353194,80758.000,11341,1,EL,1,100,-13695.599609
1141.133008,1141.132989,1661327459.419786,80822.500,11359,2,EL,1,100,-13698.799805
1141.199600,1141.199581,1661327459.486378,80887.000,11359,2,EL,1,100,-13702.200195
1141.265160,1141.265141,1661327459.551938,80950.500,11378,2,EL,1,100,-13700.599609
1141.330720,1141.330701,1661327459.617498,81014.000,11378,2,EL,1,100,-13698.200195
1141.397828,1141.397810,1661327459.684607,81079.000,11395,1,EL,1,100,-13703.000000
1141.464937,1141.464918,1661327459.751716,81144.000,11412,2,EL,1,100,-13707.000000
1141.532046,1141.532027,1661327459.818824,81209.000,11412,2,EL,1,100,-13707.799805
1141.599154,1141.599135,1661327459.885933,81274.000,11430,1,EL,1,100,-13707.599609
1141.665230,1141.665212,1661327459.952009,81338.000,11449,2,EL,1,100,-13711.000000
1141.731307,1141.731288,1661327460.018085,81402.000,11449,2,EL,1,100,-13714.000000
1141.799448,1141.799429,1661327460.086226,81468.000,11465,1,EL,1,100,-13720.599609
1141.865008,1141.864989,1661327460.151786,81531.500,11484,2,EL,1,100,-13719.799805
1141.930568,1141.930549,1661327460.217346,81595.000,11484,2,EL,1,100,-13716.400391
1141.998709,1141.998690,1661327460.285487,81661.000,11501,2,EL,1,100,-13709.599609
1142.066850,1142.066831,1661327460.353628,81727.000,11501,2,EL,1,100,-13720.000000
1142.132926,1142.132907,1661327460.419704,81791.000,11520,1,EL,1,100,-13728.000000
1142.199518,1142.199499,1661327460.486297,81855.500,11538,2,EL,1,100,-13721.799805
1142.266111,1142.266092,1661327460.552889,81920.000,11538,2,EL,1,100,-13723.000000
1142.332703,1142.332684,1661327460.619482,81984.500,11559,2,EL,1,100,-13724.400391
1142.399295,1142.399276,1661327460.686074,82049.000,11559,2,EL,1,100,-13727.200195
1142.464855,1142.464836,1661327460.751634,82112.500,11575,2,EL,1,100,-13725.400391
1142.530415,1142.530396,1661327460.817194,82176.000,11575,2,EL,1,100,-13720.000000
1142.598040,1142.598021,1661327460.884819,82241.500,11591,2,EL,1,100,-13725.599609
1142.665665,1142.665646,1661327460.952444,82307.000,11591,2,EL,1,100,-13723.000000
1142.733806,1142.733787,1661327461.020585,82373.000,11608,1,EL,1,100,-13718.400391
1142.799882,1142.799863,1661327461.086661,82437.000,11625,2,EL,1,100,-13714.000000
1142.865958,1142.865939,1661327461.152737,82501.000,11625,2,EL,1,100,-13715.799805
1142.931002,1142.930983,1661327461.217781,82564.000,11644,1,EL,1,100,-13714.000000
1142.998111,1142.998092,1661327461.284889,82629.000,11660,2,EL,1,100,-13713.599609
1143.065219,1143.065200,1661327461.351998,82694.000,11660,2,EL,1,100,-13716.799805
1143.131295,1143.131276,1661327461.418074,82758.000,11678,1,EL,1,100,-13727.400391
1143.198920,1143.198901,1661327461.485699,82823.500,11695,2,EL,1,100,-13720.400391
1143.266545,1143.266526,1661327461.553324,82889.000,11695,2,EL,1,100,-13720.000000
1143.332621,1143.332602,1661327461.619400,82953.000,11712,2,EL,1,100,-13726.000000
1143.398697,1143.398678,1661327461.685476,83017.000,11712,2,EL,1,100,-13730.000000
1143.464774,1143.464755,1661327461.751552,83081.000,11729,1,EL,1,100,-13724.400391
1143.531366,1143.531347,1661327461.818145,83145.500,11743,2,EL,1,100,-13719.599609
1143.597958,1143.597939,1661327461.884737,83210.000,11743,2,EL,1,100,-13731.400391
1143.665067,1143.665048,1661327461.951846,83275.000,11760,1,EL,1,100,-13729.400391
1143.731659,1143.731640,1661327462.018438,83339.500,11777,2,EL,1,100,-13720.200195
1143.798252,1143.798233,1661327462.085031,83404.000,11777,2,EL,1,100,-13722.000000
1143.863295,1143.863277,1661327462.150074,83467.000,11794,1,EL,1,100,-13727.400391
1143.929372,1143.929353,1661327462.216151,83531.000,11809,2,EL,1,100,-13728.000000
1143.995448,1143.995429,1661327462.282227,83595.000,11809,2,EL,1,100,-13732.400391
1144.061868,1144.061849,1661327462.348647,83659.333,11828,3,EL,1,100,-13739.799805
1144.128288,1144.128270,1661327462.415067,83723.667,11828,3,EL,1,100,-13740.000000
1144.194709,1144.194690,1661327462.481488,83788.000,11828,3,EL,1,100,-13745.000000
1144.260785,1144.260766,1661327462.547564,83852.000,11845,3,EL,1,100,-13743.799805
1144.326861,1144.326842,1661327462.613640,83916.000,11845,3,EL,1,100,-13751.599609
1144.392937,1144.392918,1661327462.679716,83980.000,11845,3,EL,1,100,-13752.599609
1144.459530,1144.459511,1661327462.746309,84044.500,11867,2,EL,1,100,-13753.200195
1144.526122,1144.526103,1661327462.812901,84109.000,11867,2,EL,1,100,-13743.599609
1144.592198,1144.592179,1661327462.878977,84173.000,11884,3,EL,1,100,-13750.000000
1144.658274,1144.658255,1661327462.945053,84237.000,11884,3,EL,1,100,-13751.799805
1144.724351,1144.724332,1661327463.011130,84301.000,11884,3,EL,1,100,-13763.200195
1144.789394,1144.789375,1661327463.076173,84364.000,11901,1,EL,1,100,-13762.599609
1144.857535,1144.857516,1661327463.144314,84430.000,11918,2,EL,1,100,-13765.400391
1144.925676,1144.925657,1661327463.212456,84496.000,11918,2,EL,1,100,-13764.200195
1144.992785,1144.992766,1661327463.279564,84561.000,11935,2,EL,1,100,-13757.599609
1145.059894,1145.059875,1661327463.346673,84626.000,11935,2,EL,1,100,-13758.799805
1145.127002,1145.126983,1661327463.413781,84691.000,11953,1,EL,1,100,-13760.599609
1145.192562,1145.192543,1661327463.479341,84754.500,11970,2,EL,1,100,-13751.200195
1145.258122,1145.258103,1661327463.544901,84818.000,11970,2,EL,1,100,-13743.799805
1145.324198,1145.324179,1661327463.610977,84882.000,11986,1,EL,1,100,-13744.200195
1145.390791,1145.390772,1661327463.677570,84946.500,12002,2,EL,1,100,-13742.400391
1145.457383,1145.457364,1661327463.744162,85011.000,12002,2,EL,1,100,-13749.599609
1145.525524,1145.525505,1661327463.812303,85077.000,12018,1,EL,1,100,-13756.200195
1145.593149,1145.593130,1661327463.879928,85142.500,12035,2,EL,1,100,-13758.200195
1145.660774,1145.660755,1661327463.947553,85208.000,12035,2,EL,1,100,-13759.799805
1145.727366,1145.727347,1661327464.014145,85272.500,12052,2,EL,1,100,-13763.200195
1145.793958,1145.793940,1661327464.080738,85337.000,12052,2,EL,1,100,-13771.400391
1145.859002,1145.858983,1661327464.145782,85400.000,12069,1,EL,1,100,-13777.000000
1145.924562,1145.924543,1661327464.211341,85463.500,12088,2,EL,1,100,-13768.799805
1145.990122,1145.990103,1661327464.276901,85527.000,12088,2,EL,1,100,-13767.200195
1146.056714,1146.056696,1661327464.343494,85591.500,12108,2,EL,1,100,-13766.799805
1146.123307,1146.123288,1661327464.410086,85656.000,12108,2,EL,1,100,-13768.000000
1146.192480,1146.192461,1661327464.479260,85723.000,12124,1,EL,1,100,-13774.000000
1146.259589,1146.259570,1661327464.546368,85788.000,12143,2,EL,1,100,-13777.400391
1146.326698,1146.326679,1661327464.613477,85853.000,12143,2,EL,1,100,-13771.200195
1146.392774,1146.392755,1661327464.679553,85917.000,12160,1,EL,1,100,-13775.400391
1146.458850,1146.458831,1661327464.745629,85981.000,12175,2,EL,1,100,-13775.400391
1146.524926,1146.524907,1661327464.811705,86045.000,12175,2,EL,1,100,-13769.000000
1146.591002,1146.590983,1661327464.877782,86109.000,12191,1,EL,1,100,-13775.599609
1146.658111,1146.658092,1661327464.944890,86174.000,12209,2,EL,1,100,-13779.000000
1146.725219,1146.725201,1661327465.011999,86239.000,12209,2,EL,1,100,-13782.000000
1146.793360,1146.793342,1661327465.080140,86305.000,12225,1,EL,1,100,-13786.599609
1146.860469,1146.860450,1661327465.147249,86370.000,12244,2,EL,1,100,-13787.400391
1146.927578,1146.927559,1661327465.214357,86435.000,12244,2,EL,1,100,-13781.799805
1146.994170,1146.994151,1661327465.280950,86499.500,12259,2,EL,1,100,-13782.200195
1147.060762,1147.060744,1661327465.347542,86564.000,12259,2,EL,1,100,-13779.200195
1147.125806,1147.125787,1661327465.412586,86627.000,12280,1,EL,1,100,-13778.000000
1147.193431,1147.193412,1661327465.480211,86692.500,12296,2,EL,1,100,-13779.400391
1147.261056,1147.261037,1661327465.547835,86758.000,12296,2,EL,1,100,-13785.799805
1147.327132,1147.327113,1661327465.613912,86822.000,12313,1,EL,1,100,-13789.000000
1147.393724,1147.393706,1661327465.680504,86886.500,12330,2,EL,1,100,-13789.000000
1147.460317,1147.460298,1661327465.747096,86951.000,12330,2,EL,1,100,-13784.400391
1147.527425,1147.527407,1661327465.814205,87016.000,12347,1,EL,1,100,-13789.400391
1147.593502,1147.593483,1661327465.880281,87080.000,12374,3,EL,1,100,-13790.599609
1147.659578,1147.659559,1661327465.946357,87144.000,12374,3,EL,1,100,-13797.799805
1147.725654,1147.725635,1661327466.012434,87208.000,12374,3,EL,1,100,-13799.000000
1147.791730,1147.791711,1661327466.078510,87272.000,12391,1,EL,1,100,-13797.799805
1147.859871,1147.859852,1661327466.146651,87338.000,12409,2,EL,1,100,-13798.400391
1147.928012,1147.927993,1661327466.214792,87404.000,12409,2,EL,1,100,-13803.400391
1147.994088,1147.994069,1661327466.280868,87468.000,12426,1,EL,1,100,-13800.200195
1148.060681,1148.060662,1661327466.347461,87532.500,12443,2,EL,1,100,-13802.200195
1148.127273,1148.127254,1661327466.414053,87597.000,12443,2,EL,1,100,-13799.200195
1148.194382,1148.194363,1661327466.481161,87662.000,12460,1,EL,1,100,-13801.000000
1148.260974,1148.260955,1661327466.547754,87726.500,12476,2,EL,1,100,-13803.000000
1148.327566,1148.327548,1661327466.614346,87791.000,12476,2,EL,1,100,-13805.400391
1148.393126,1148.393108,1661327466.679906,87854.500,12494,2,EL,1,100,-13806.799805
1148.458686,1148.458668,1661327466.745466,87918.000,12494,2,EL,1,100,-13812.400391
1148.524763,1148.524744,1661327466.811542,87982.000,12510,1,EL,1,100,-13812.799805
1148.590839,1148.590820,1661327466.877619,88046.000,12527,2,EL,1,100,-13812.000000
1148.656915,1148.656896,1661327466.943695,88110.000,12527,2,EL,1,100,-13808.400391
1148.724023,1148.724005,1661327467.010803,88175.000,12544,1,EL,1,100,-13814.200195
1148.790100,1148.790081,1661327467.076880,88239.000,12563,2,EL,1,100,-13819.400391
1148.856176,1148.856157,1661327467.142956,88303.000,12563,2,EL,1,100,-13812.599609
1148.923284,1148.923266,1661327467.210064,88368.000,12579,1,EL,1,100,-13818.200195
1148.989361,1148.989342,1661327467.276140,88432.000,12601,2,EL,1,100,-13820.200195
1149.055437,1149.055418,1661327467.342217,88496.000,12601,2,EL,1,100,-13814.000000
1149.121513,1149.121494,1661327467.408293,88560.000,12618,2,EL,1,100,-13817.599609
1149.187589,1149.187570,1661327467.474369,88624.000,12618,2,EL,1,100,-13821.400391
1149.254698,1149.254679,1661327467.541478,88689.000,12635,1,EL,1,100,-13827.200195
1149.321290,1149.321271,1661327467.608070,88753.500,12652,2,EL,1,100,-13826.799805
1149.387882,1149.387864,1661327467.674662,88818.000,12652,2,EL,1,100,-13829.400391
1149.451894,1149.451875,1661327467.738674,88880.000,12669,1,EL,1,100,-13835.000000
1149.518486,1149.518467,1661327467.805266,88944.500,12686,2,EL,1,100,-13833.799805
1149.585079,1149.585060,1661327467.871859,89009.000,12686,2,EL,1,100,-13829.000000
