LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1152.812486,1152.812468,1661327471.099267,92135.000,13231,3,GX,1,100,0.671
1152.852751,1152.852733,1661327471.139532,92174.000,13231,3,GX,1,100,0.732
1152.892328,1152.892310,1661327471.179109,92212.333,13250,3,GX,1,100,0.488
1152.931905,1152.931886,1661327471.218686,92250.667,13250,3,GX,1,100,0.580
1152.971482,1152.971463,1661327471.258263,92289.000,13250,3,GX,1,100,0.610
1153.012263,1153.012245,1661327471.299044,92328.500,13268,2,GX,1,100,0.488
1153.053045,1153.053026,1661327471.339825,92368.000,13268,2,GX,1,100,0.427
1153.093310,1153.093291,1661327471.380091,92407.000,13288,3,GX,1,100,0.549
1153.133575,1153.133556,1661327471.420356,92446.000,13288,3,GX,1,100,0.519
1153.173840,1153.173822,1661327471.460621,92485.000,13288,3,GX,1,100,0.732
1153.213761,1153.213743,1661327471.500542,92523.667,13305,3,GX,1,100,0.793
1153.253682,1153.253664,1661327471.540463,92562.333,13305,3,GX,1,100,0.824
1153.293603,1153.293585,1661327471.580384,92601.000,13305,3,GX,1,100,0.946
1153.333869,1153.333850,1661327471.620649,92640.000,13322,2,GX,1,100,0.916
1153.374134,1153.374115,1661327471.660914,92679.000,13322,2,GX,1,100,0.916
1153.414055,1153.414036,1661327471.700835,92717.667,13337,3,GX,1,100,0.885
1153.453976,1153.453957,1661327471.740757,92756.333,13337,3,GX,1,100,0.854
1153.493897,1153.493878,1661327471.780678,92795.000,13337,3,GX,1,100,0.854
1153.533646,1153.533627,1661327471.820426,92833.500,13353,2,GX,1,100,0.763
1153.573395,1153.573376,1661327471.860175,92872.000,13353,2,GX,1,100,0.763
1153.613316,1153.613297,1661327471.900096,92910.667,13373,3,GX,1,100,1.007
1153.653237,1153.653218,1661327471.940017,92949.333,13373,3,GX,1,100,0.854
1153.693158,1153.693139,1661327471.979939,92988.000,13373,3,GX,1,100,0.549
1153.732390,1153.732372,1661327472.019171,93026.000,13392,3,GX,1,100,0.702
1153.771623,1153.771604,1661327472.058404,93064.000,13392,3,GX,1,100,0.427
1153.810856,1153.810837,1661327472.097637,93102.000,13392,3,GX,1,100,0.610
1153.851121,1153.851102,1661327472.137902,93141.000,13408,2,GX,1,100,0.671
1153.891386,1153.891368,1661327472.178167,93180.000,13408,2,GX,1,100,0.671
1153.931307,1153.931289,1661327472.218088,93218.667,13423,3,GX,1,100,0.763
1153.971228,1153.971210,1661327472.258009,93257.333,13423,3,GX,1,100,0.854
1154.011149,1154.011131,1661327472.297930,93296.000,13423,3,GX,1,100,0.519
1154.051070,1154.051052,1661327472.337851,93334.667,13445,3,GX,1,100,0.488
1154.090991,1154.090973,1661327472.377772,93373.333,13445,3,GX,1,100,0.488
1154.130912,1154.130894,1661327472.417693,93412.000,13445,3,GX,1,100,0.641
1154.170661,1154.170643,1661327472.457442,93450.500,13461,2,GX,1,100,0.854
1154.210410,1154.210392,1661327472.497191,93489.000,13461,2,GX,1,100,0.793
1154.250331,1154.250313,1661327472.537112,93527.667,13480,3,GX,1,100,0.854
1154.290252,1154.290234,1661327472.577033,93566.333,13480,3,GX,1,100,0.732
1154.330173,1154.330155,1661327472.616954,93605.000,13480,3,GX,1,100,0.732
1154.369406,1154.369387,1661327472.656187,93643.000,13495,2,GX,1,100,0.793
1154.408639,1154.408620,1661327472.695420,93681.000,13495,2,GX,1,100,0.732
1154.448560,1154.448541,1661327472.735341,93719.667,13512,3,GX,1,100,0.793
1154.488481,1154.488462,1661327472.775262,93758.333,13512,3,GX,1,100,0.977
1154.528402,1154.528383,1661327472.815183,93797.000,13512,3,GX,1,100,0.763
1154.568323,1154.568304,1661327472.855104,93835.667,13528,3,GX,1,100,0.763
1154.608244,1154.608225,1661327472.895025,93874.333,13528,3,GX,1,100,0.732
1154.648165,1154.648146,1661327472.934946,93913.000,13528,3,GX,1,100,0.702
1154.687914,1154.687895,1661327472.974695,93951.500,13548,2,GX,1,100,0.763
1154.727663,1154.727644,1661327473.014444,93990.000,13548,2,GX,1,100,0.244
1154.767928,1154.767909,1661327473.054709,94029.000,13566,3,GX,1,100,-0.549
1154.808193,1154.808174,1661327473.094974,94068.000,13566,3,GX,1,100,1.709
1154.848458,1154.848440,1661327473.135239,94107.000,13566,3,GX,1,100,1.282
1154.888207,1154.888188,1661327473.174988,94145.500,13581,2,GX,1,100,0.885
1154.927956,1154.927937,1661327473.214737,94184.000,13581,2,GX,1,100,0.641
1154.966845,1154.966826,1661327473.253626,94221.667,13598,3,GX,1,100,1.404
1155.005733,1155.005715,1661327473.292514,94259.333,13598,3,GX,1,100,0.732
1155.044622,1155.044603,1661327473.331403,94297.000,13598,3,GX,1,100,1.099
1155.084543,1155.084524,1661327473.371324,94335.667,13617,3,GX,1,100,1.556
1155.124464,1155.124445,1661327473.411245,94374.333,13617,3,GX,1,100,1.068
1155.164385,1155.164366,1661327473.451166,94413.000,13617,3,GX,1,100,1.099
1155.204650,1155.204631,1661327473.491431,94452.000,13633,2,GX,1,100,1.068
1155.244915,1155.244897,1661327473.531696,94491.000,13633,2,GX,1,100,0.885
1155.284836,1155.284818,1661327473.571617,94529.667,13653,3,GX,1,100,0.793
1155.324757,1155.324739,1661327473.611538,94568.333,13653,3,GX,1,100,0.702
1155.364678,1155.364660,1661327473.651459,94607.000,13653,3,GX,1,100,0.732
1155.399781,1155.399763,1661327473.686562,94641.000,13668,3,GX,1,100,0.732
1155.434884,1155.434866,1661327473.721665,94675.000,13668,3,GX,1,100,0.580
1155.469987,1155.469968,1661327473.756768,94709.000,13668,3,GX,1,100,0.519
1155.509908,1155.509889,1661327473.796689,94747.667,13687,3,GX,1,100,0.549
1155.549829,1155.549811,1661327473.836610,94786.333,13687,3,GX,1,100,0.702
1155.589750,1155.589732,1661327473.876531,94825.000,13687,3,GX,1,100,0.793
1155.628467,1155.628448,1661327473.915248,94862.500,13703,2,GX,1,100,0.763
1155.667183,1155.667165,1661327473.953964,94900.000,13703,2,GX,1,100,0.763
1155.707104,1155.707086,1661327473.993885,94938.667,13723,3,GX,1,100,0.580
1155.747025,1155.747007,1661327474.033806,94977.333,13723,3,GX,1,100,0.488
1155.786946,1155.786928,1661327474.073727,95016.000,13723,3,GX,1,100,0.732
1155.827211,1155.827193,1661327474.113992,95055.000,13737,2,GX,1,100,0.916
1155.867477,1155.867458,1661327474.154258,95094.000,13737,2,GX,1,100,0.854
1155.908430,1155.908411,1661327474.195211,95133.667,13754,3,GX,1,100,0.793
1155.949383,1155.949365,1661327474.236165,95173.333,13754,3,GX,1,100,0.885
1155.990337,1155.990318,1661327474.277118,95213.000,13754,3,GX,1,100,0.641
1156.029914,1156.029895,1661327474.316695,95251.333,13773,3,GX,1,100,0.793
1156.069491,1156.069472,1661327474.356272,95289.667,13773,3,GX,1,100,0.885
1156.109068,1156.109049,1661327474.395849,95328.000,13773,3,GX,1,100,0.793
1156.148989,1156.148970,1661327474.435770,95366.667,13792,3,GX,1,100,1.007
1156.188910,1156.188891,1661327474.475691,95405.333,13792,3,GX,1,100,1.129
1156.228831,1156.228812,1661327474.515612,95444.000,13792,3,GX,1,100,0.977
1156.268063,1156.268045,1661327474.554845,95482.000,13808,2,GX,1,100,1.160
1156.307296,1156.307277,1661327474.594077,95520.000,13808,2,GX,1,100,1.007
1156.347217,1156.347198,1661327474.633998,95558.667,13825,3,GX,1,100,0.824
1156.387138,1156.387119,1661327474.673919,95597.333,13825,3,GX,1,100,1.007
1156.427059,1156.427040,1661327474.713840,95636.000,13825,3,GX,1,100,1.068
1156.467324,1156.467306,1661327474.754106,95675.000,13842,2,GX,1,100,1.221
1156.507589,1156.507571,1661327474.794371,95714.000,13842,2,GX,1,100,1.221
1156.548543,1156.548524,1661327474.835324,95753.667,13859,3,GX,1,100,1.221
1156.589496,1156.589478,1661327474.876278,95793.333,13859,3,GX,1,100,1.282
1156.630450,1156.630431,1661327474.917231,95833.000,13859,3,GX,1,100,0.763
1156.670371,1156.670352,1661327474.957152,95871.667,13879,3,GX,1,100,0.366
1156.710292,1156.710273,1661327474.997073,95910.333,13879,3,GX,1,100,0.610
1156.750213,1156.750194,1661327475.036994,95949.000,13879,3,GX,1,100,0.549
1156.789790,1156.789771,1661327475.076571,95987.333,13900,3,GX,1,100,0.336
1156.829367,1156.829348,1661327475.116148,96025.667,13900,3,GX,1,100,0.977
1156.868943,1156.868925,1661327475.155725,96064.000,13900,3,GX,1,100,1.038
1156.908520,1156.908502,1661327475.195302,96102.333,13916,3,GX,1,100,0.824
1156.948097,1156.948079,1661327475.234879,96140.667,13916,3,GX,1,100,0.854
1156.987674,1156.987655,1661327475.274456,96179.000,13916,3,GX,1,100,1.221
1157.027939,1157.027921,1661327475.314721,96218.000,13932,2,GX,1,100,0.946
1157.068204,1157.068186,1661327475.354986,96257.000,13932,2,GX,1,100,1.099
1157.108814,1157.108795,1661327475.395595,96296.333,13950,3,GX,1,100,1.343
1157.149423,1157.149404,1661327475.436204,96335.667,13950,3,GX,1,100,1.099
1157.190032,1157.190014,1661327475.476814,96375.000,13950,3,GX,1,100,0.977
1157.230297,1157.230279,1661327475.517079,96414.000,13967,2,GX,1,100,0.732
1157.270563,1157.270544,1661327475.557344,96453.000,13967,2,GX,1,100,0.793
1157.310484,1157.310465,1661327475.597265,96491.667,13984,3,GX,1,100,0.793
1157.350405,1157.350386,1661327475.637186,96530.333,13984,3,GX,1,100,0.732
1157.390326,1157.390307,1661327475.677107,96569.000,13984,3,GX,1,100,0.671
1157.430591,1157.430572,1661327475.717372,96608.000,14000,2,GX,1,100,0.732
1157.470856,1157.470837,1661327475.757638,96647.000,14000,2,GX,1,100,0.885
1157.510089,1157.510070,1661327475.796870,96685.000,14015,3,GX,1,100,1.068
1157.549321,1157.549303,1661327475.836103,96723.000,14015,3,GX,1,100,1.282
1157.588554,1157.588536,1661327475.875336,96761.000,14015,3,GX,1,100,0.854
1157.628475,1157.628457,1661327475.915257,96799.667,14035,3,GX,1,100,0.885
1157.668396,1157.668378,1661327475.955178,96838.333,14035,3,GX,1,100,0.824
1157.708317,1157.708299,1661327475.995099,96877.000,14035,3,GX,1,100,0.916
1157.748582,1157.748564,1661327476.035364,96916.000,14051,2,GX,1,100,0.977
1157.788848,1157.788829,1661327476.075629,96955.000,14051,2,GX,1,100,1.038
1157.829801,1157.829782,1661327476.116583,96994.667,14068,3,GX,1,100,0.763
1157.870754,1157.870736,1661327476.157536,97034.333,14068,3,GX,1,100,0.641
1157.911708,1157.911689,1661327476.198489,97074.000,14068,3,GX,1,100,0.641
1157.951457,1157.951438,1661327476.238239,97112.500,14082,2,GX,1,100,0.824
1157.991206,1157.991187,1661327476.277987,97151.000,14082,2,GX,1,100,0.824
1158.031127,1158.031108,1661327476.317909,97189.667,14104,3,GX,1,100,0.702
1158.071048,1158.071029,1661327476.357830,97228.333,14104,3,GX,1,100,0.977
1158.110969,1158.110950,1661327476.397751,97267.000,14104,3,GX,1,100,0.793
1158.146760,1158.146742,1661327476.433542,97301.667,14125,3,GX,1,100,0.763
1158.182551,1158.182533,1661327476.469333,97336.333,14125,3,GX,1,100,0.336
1158.218343,1158.218324,1661327476.505124,97371.000,14125,3,GX,1,100,0.031
1158.258264,1158.258245,1661327476.545045,97409.667,14145,3,GX,1,100,0.427
1158.298185,1158.298166,1661327476.584966,97448.333,14145,3,GX,1,100,0.458
1158.338106,1158.338087,1661327476.624887,97487.000,14145,3,GX,1,100,1.160
1158.378027,1158.378008,1661327476.664809,97525.667,14162,3,GX,1,100,1.648
1158.417948,1158.417929,1661327476.704729,97564.333,14162,3,GX,1,100,1.740
1158.457869,1158.457850,1661327476.744650,97603.000,14162,3,GX,1,100,1.862
1158.498134,1158.498115,1661327476.784916,97642.000,14179,2,GX,1,100,1.495
1158.538399,1158.538381,1661327476.825181,97681.000,14179,2,GX,1,100,1.709
1158.578320,1158.578302,1661327476.865102,97719.667,14195,3,GX,1,100,1.892
1158.618241,1158.618223,1661327476.905023,97758.333,14195,3,GX,1,100,2.289
1158.658162,1158.658144,1661327476.944944,97797.000,14195,3,GX,1,100,2.136
1158.697911,1158.697893,1661327476.984693,97835.500,14213,2,GX,1,100,2.167
1158.737660,1158.737641,1661327477.024442,97874.000,14213,2,GX,1,100,1.587
1158.777581,1158.777563,1661327477.064363,97912.667,14229,3,GX,1,100,1.251
1158.817502,1158.817484,1661327477.104284,97951.333,14229,3,GX,1,100,1.404
1158.857423,1158.857405,1661327477.144205,97990.000,14229,3,GX,1,100,1.282
1158.897172,1158.897153,1661327477.183954,98028.500,14245,2,GX,1,100,1.282
1158.936921,1158.936902,1661327477.223703,98067.000,14245,2,GX,1,100,0.610
1158.976154,1158.976135,1661327477.262935,98105.000,14263,3,GX,1,100,0.732
1159.015386,1159.015368,1661327477.302168,98143.000,14263,3,GX,1,100,0.641
1159.054619,1159.054601,1661327477.341401,98181.000,14263,3,GX,1,100,0.427
1159.094540,1159.094522,1661327477.381322,98219.667,14282,3,GX,1,100,0.183
1159.134461,1159.134443,1661327477.421243,98258.333,14282,3,GX,1,100,-1.190
1159.174382,1159.174364,1661327477.461164,98297.000,14282,3,GX,1,100,-2.533
1159.214131,1159.214113,1661327477.500913,98335.500,14298,2,GX,1,100,-2.411
1159.253880,1159.253862,1661327477.540662,98374.000,14298,2,GX,1,100,-1.648
1159.294145,1159.294127,1661327477.580927,98413.000,14318,3,GX,1,100,-0.793
1159.334410,1159.334392,1661327477.621192,98452.000,14318,3,GX,1,100,0.305
1159.374676,1159.374657,1661327477.661458,98491.000,14318,3,GX,1,100,0.824
1159.414252,1159.414234,1661327477.701034,98529.333,14333,3,GX,1,100,1.129
1159.453829,1159.453811,1661327477.740611,98567.667,14333,3,GX,1,100,1.526
1159.493406,1159.493388,1661327477.780188,98606.000,14333,3,GX,1,100,1.862
1159.532639,1159.532620,1661327477.819421,98644.000,14349,2,GX,1,100,2.319
1159.571872,1159.571853,1661327477.858654,98682.000,14349,2,GX,1,100,1.953
1159.611448,1159.611430,1661327477.898230,98720.333,14370,3,GX,1,100,2.167
1159.651025,1159.651007,1661327477.937807,98758.667,14370,3,GX,1,100,2.655
1159.690602,1159.690584,1661327477.977384,98797.000,14370,3,GX,1,100,2.350
1159.730523,1159.730505,1661327478.017305,98835.667,14390,3,GX,1,100,2.106
1159.770444,1159.770426,1661327478.057226,98874.333,14390,3,GX,1,100,1.984
1159.810365,1159.810347,1661327478.097147,98913.000,14390,3,GX,1,100,0.977
1159.850286,1159.850268,1661327478.137068,98951.667,14406,3,GX,1,100,-0.488
1159.890207,1159.890189,1661327478.176989,98990.333,14406,3,GX,1,100,-1.923
1159.930128,1159.930110,1661327478.216910,99029.000,14406,3,GX,1,100,-1.678
1159.970049,1159.970031,1661327478.256831,99067.667,14426,3,GX,1,100,-0.336
1160.009970,1160.009952,1661327478.296752,99106.333,14426,3,GX,1,100,0.214
1160.049891,1160.049873,1661327478.336673,99145.000,14426,3,GX,1,100,1.129
1160.090157,1160.090138,1661327478.376939,99184.000,14442,2,GX,1,100,1.190
1160.130422,1160.130403,1661327478.417204,99223.000,14442,2,GX,1,100,1.099
1160.169654,1160.169636,1661327478.456436,99261.000,14459,3,GX,1,100,0.946
1160.208887,1160.208869,1661327478.495669,99299.000,14459,3,GX,1,100,1.068
1160.248120,1160.248101,1661327478.534902,99337.000,14459,3,GX,1,100,1.160
1160.287869,1160.287850,1661327478.574651,99375.500,14475,2,GX,1,100,1.129
1160.327618,1160.327599,1661327478.614400,99414.000,14475,2,GX,1,100,1.282
1160.367539,1160.367520,1661327478.654321,99452.667,14493,3,GX,1,100,1.190
1160.407460,1160.407441,1661327478.694242,99491.333,14493,3,GX,1,100,0.946
1160.447381,1160.447362,1661327478.734163,99530.000,14493,3,GX,1,100,0.854
1160.487646,1160.487628,1661327478.774428,99569.000,14510,2,GX,1,100,1.221
1160.527911,1160.527893,1661327478.814693,99608.000,14510,2,GX,1,100,0.977
1160.567832,1160.567814,1661327478.854614,99646.667,14526,3,GX,1,100,1.160
1160.607753,1160.607735,1661327478.894535,99685.333,14526,3,GX,1,100,1.373
1160.647674,1160.647656,1661327478.934456,99724.000,14526,3,GX,1,100,1.007
1160.687595,1160.687577,1661327478.974377,99762.667,14543,3,GX,1,100,1.221
1160.727516,1160.727498,1661327479.014298,99801.333,14543,3,GX,1,100,1.709
1160.767437,1160.767419,1661327479.054219,99840.000,14543,3,GX,1,100,0.824
1160.806154,1160.806135,1661327479.092936,99877.500,14560,2,GX,1,100,0.366
1160.844870,1160.844852,1661327479.131652,99915.000,14560,2,GX,1,100,0.732
1160.880662,1160.880643,1661327479.167444,99949.667,14576,3,GX,1,100,0.610
1160.916453,1160.916434,1661327479.203235,99984.333,14576,3,GX,1,100,0.488
1160.952244,1160.952226,1661327479.239026,100019.000,14576,3,GX,1,100,0.580
1160.992165,1160.992147,1661327479.278947,100057.667,14592,3,GX,1,100,1.129
1161.032086,1161.032068,1661327479.318868,100096.333,14592,3,GX,1,100,1.312
1161.072007,1161.071989,1661327479.358789,100135.000,14592,3,GX,1,100,1.190
1161.112961,1161.112942,1661327479.399743,100174.667,14610,3,GX,1,100,1.434
1161.153914,1161.153896,1661327479.440696,100214.333,14610,3,GX,1,100,1.221
1161.194867,1161.194849,1661327479.481650,100254.000,14610,3,GX,1,100,1.129
1161.234616,1161.234598,1661327479.521399,100292.500,14627,2,GX,1,100,1.160
1161.274365,1161.274347,1661327479.561148,100331.000,14627,2,GX,1,100,0.854
1161.314286,1161.314268,1661327479.601069,100369.667,14649,3,GX,1,100,0.732
1161.354207,1161.354189,1661327479.640990,100408.333,14649,3,GX,1,100,0.580
1161.394128,1161.394110,1661327479.680911,100447.000,14649,3,GX,1,100,0.519
1161.433705,1161.433687,1661327479.720488,100485.333,14666,3,GX,1,100,0.458
1161.473282,1161.473264,1661327479.760064,100523.667,14666,3,GX,1,100,0.397
1161.512859,1161.512841,1661327479.799641,100562.000,14666,3,GX,1,100,0.519
1161.553124,1161.553106,1661327479.839906,100601.000,14680,2,GX,1,100,0.458
1161.593389,1161.593371,1661327479.880172,100640.000,14680,2,GX,1,100,0.244
1161.633310,1161.633292,1661327479.920093,100678.667,14698,3,GX,1,100,0.427
1161.673231,1161.673213,1661327479.960014,100717.333,14698,3,GX,1,100,0.610
1161.713152,1161.713134,1661327479.999935,100756.000,14698,3,GX,1,100,0.641
1161.753934,1161.753915,1661327480.040716,100795.500,14714,2,GX,1,100,0.793
1161.794715,1161.794697,1661327480.081497,100835.000,14714,2,GX,1,100,1.007
1161.834636,1161.834618,1661327480.121418,100873.667,14731,3,GX,1,100,1.038
1161.874557,1161.874539,1661327480.161340,100912.333,14731,3,GX,1,100,0.824
1161.914478,1161.914460,1661327480.201261,100951.000,14731,3,GX,1,100,0.916
1161.954743,1161.954725,1661327480.241526,100990.000,14745,2,GX,1,100,0.854
1161.995009,1161.994990,1661327480.281791,101029.000,14745,2,GX,1,100,0.793
1162.034241,1162.034223,1661327480.321024,101067.000,14767,3,GX,1,100,0.824
1162.073474,1162.073456,1661327480.360256,101105.000,14767,3,GX,1,100,0.885
1162.112707,1162.112688,1661327480.399489,101143.000,14767,3,GX,1,100,0.824
1162.152628,1162.152609,1661327480.439410,101181.667,14783,3,GX,1,100,0.885
1162.192549,1162.192530,1661327480.479331,101220.333,14783,3,GX,1,100,1.160
1162.232470,1162.232451,1661327480.519252,101259.000,14783,3,GX,1,100,1.160
1162.272219,1162.272200,1661327480.559001,101297.500,14800,2,GX,1,100,1.068
1162.311968,1162.311949,1661327480.598750,101336.000,14800,2,GX,1,100,0.702
1162.353265,1162.353247,1661327480.640048,101376.000,14817,3,GX,1,100,0.519
1162.394563,1162.394544,1661327480.681345,101416.000,14817,3,GX,1,100,0.580
1162.435860,1162.435842,1661327480.722643,101456.000,14817,3,GX,1,100,0.977
1162.475609,1162.475591,1661327480.762392,101494.500,14832,2,GX,1,100,0.824
1162.515358,1162.515340,1661327480.802141,101533.000,14832,2,GX,1,100,0.610
1162.555279,1162.555261,1661327480.842062,101571.667,14848,3,GX,1,100,0.427
1162.595200,1162.595182,1661327480.881983,101610.333,14848,3,GX,1,100,0.580
1162.635121,1162.635103,1661327480.921904,101649.000,14848,3,GX,1,100,0.732
1162.674010,1162.673992,1661327480.960793,101686.667,14866,3,GX,1,100,0.793
1162.712899,1162.712880,1661327480.999681,101724.333,14866,3,GX,1,100,1.099
1162.751787,1162.751769,1661327481.038570,101762.000,14866,3,GX,1,100,1.038
1162.792052,1162.792034,1661327481.078835,101801.000,14882,2,GX,1,100,0.916
1162.832317,1162.832299,1661327481.119100,101840.000,14882,2,GX,1,100,1.007
1162.872583,1162.872564,1661327481.159365,101879.000,14903,3,GX,1,100,0.946
1162.912848,1162.912829,1661327481.199630,101918.000,14903,3,GX,1,100,0.885
1162.953113,1162.953095,1661327481.239896,101957.000,14903,3,GX,1,100,0.916
1162.993894,1162.993876,1661327481.280677,101996.500,14919,2,GX,1,100,0.824
1163.034676,1163.034657,1661327481.321458,102036.000,14919,2,GX,1,100,0.854
1163.074941,1163.074922,1661327481.361723,102075.000,14938,3,GX,1,100,0.671
1163.115206,1163.115188,1661327481.401989,102114.000,14938,3,GX,1,100,0.610
1163.155471,1163.155453,1661327481.442254,102153.000,14938,3,GX,1,100,0.549
1163.195392,1163.195374,1661327481.482175,102191.667,14954,3,GX,1,100,0.244
1163.235313,1163.235295,1661327481.522096,102230.333,14954,3,GX,1,100,0.488
1163.275234,1163.275216,1661327481.562017,102269.000,14954,3,GX,1,100,0.763
1163.315499,1163.315481,1661327481.602282,102308.000,14972,2,GX,1,100,0.702
1163.355765,1163.355746,1661327481.642547,102347.000,14972,2,GX,1,100,0.610
1163.395255,1163.395237,1661327481.682038,102385.250,14995,4,GX,1,100,0.671
1163.434746,1163.434728,1661327481.721529,102423.500,14995,4,GX,1,100,0.610
1163.474237,1163.474219,1661327481.761020,102461.750,14995,4,GX,1,100,0.549
1163.513728,1163.513710,1661327481.800511,102500.000,14995,4,GX,1,100,0.671
1163.546766,1163.546748,1661327481.833549,102532.000,15010,2,GX,1,100,0.610
1163.579804,1163.579786,1661327481.866587,102564.000,15010,2,GX,1,100,0.580
1163.619725,1163.619707,1661327481.906508,102602.667,15027,3,GX,1,100,0.275
1163.659646,1163.659628,1661327481.946429,102641.333,15027,3,GX,1,100,1.373
1163.699567,1163.699549,1661327481.986350,102680.000,15027,3,GX,1,100,1.068
1163.739488,1163.739470,1661327482.026271,102718.667,15044,3,GX,1,100,1.312
1163.779409,1163.779391,1661327482.066192,102757.333,15044,3,GX,1,100,1.343
1163.819330,1163.819312,1661327482.106113,102796.000,15044,3,GX,1,100,1.282
1163.859595,1163.859577,1661327482.146378,102835.000,15060,2,GX,1,100,1.312
1163.899861,1163.899842,1661327482.186643,102874.000,15060,2,GX,1,100,1.068
1163.939782,1163.939763,1661327482.226564,102912.667,15078,3,GX,1,100,1.251
1163.979703,1163.979684,1661327482.266485,102951.333,15078,3,GX,1,100,1.190
1164.019624,1164.019605,1661327482.306406,102990.000,15078,3,GX,1,100,0.977
1164.059200,1164.059182,1661327482.345983,103028.333,15096,3,GX,1,100,1.068
1164.098777,1164.098759,1661327482.385560,103066.667,15096,3,GX,1,100,0.671
1164.138354,1164.138336,1661327482.425137,103105.000,15096,3,GX,1,100,0.397
1164.177587,1164.177569,1661327482.464370,103143.000,15113,2,GX,1,100,0.793
1164.216820,1164.216801,1661327482.503603,103181.000,15113,2,GX,1,100,0.732
1164.256741,1164.256722,1661327482.543524,103219.667,15129,3,GX,1,100,0.641
1164.296662,1164.296643,1661327482.583445,103258.333,15129,3,GX,1,100,0.916
1164.336583,1164.336564,1661327482.623366,103297.000,15129,3,GX,1,100,0.702
1164.376504,1164.376485,1661327482.663286,103335.667,15150,3,GX,1,100,0.580
1164.416425,1164.416406,1661327482.703207,103374.333,15150,3,GX,1,100,0.824
1164.456346,1164.456327,1661327482.743129,103413.000,15150,3,GX,1,100,0.671
1164.496267,1164.496248,1661327482.783050,103451.667,15168,3,GX,1,100,0.916
1164.536188,1164.536169,1661327482.822971,103490.333,15168,3,GX,1,100,0.885
1164.576109,1164.576090,1661327482.862892,103529.000,15168,3,GX,1,100,1.038
1164.616374,1164.616356,1661327482.903157,103568.000,15183,2,GX,1,100,1.099
1164.656639,1164.656621,1661327482.943422,103607.000,15183,2,GX,1,100,0.916
1164.696216,1164.696198,1661327482.982999,103645.333,15200,3,GX,1,100,1.068
1164.735793,1164.735774,1661327483.022576,103683.667,15200,3,GX,1,100,0.946
1164.775370,1164.775351,1661327483.062153,103722.000,15200,3,GX,1,100,0.885
1164.814947,1164.814928,1661327483.101730,103760.333,15217,3,GX,1,100,0.885
1164.854523,1164.854505,1661327483.141306,103798.667,15217,3,GX,1,100,0.854
1164.894100,1164.894082,1661327483.180883,103837.000,15217,3,GX,1,100,0.885
1164.933333,1164.933315,1661327483.220116,103875.000,15235,2,GX,1,100,0.824
1164.972566,1164.972547,1661327483.259349,103913.000,15235,2,GX,1,100,0.763
1165.012831,1165.012813,1661327483.299614,103952.000,15255,3,GX,1,100,0.793
1165.053096,1165.053078,1661327483.339879,103991.000,15255,3,GX,1,100,0.671
1165.093361,1165.093343,1661327483.380144,104030.000,15255,3,GX,1,100,0.549
1165.133110,1165.133092,1661327483.419893,104068.500,15273,2,GX,1,100,0.549
1165.172859,1165.172841,1661327483.459642,104107.000,15273,2,GX,1,100,0.702
1165.212780,1165.212762,1661327483.499563,104145.667,15290,3,GX,1,100,0.671
1165.252701,1165.252683,1661327483.539484,104184.333,15290,3,GX,1,100,0.671
1165.292622,1165.292604,1661327483.579405,104223.000,15290,3,GX,1,100,0.793
1165.331855,1165.331837,1661327483.618638,104261.000,15307,3,GX,1,100,0.580
1165.371088,1165.371069,1661327483.657871,104299.000,15307,3,GX,1,100,0.824
1165.410320,1165.410302,1661327483.697104,104337.000,15307,3,GX,1,100,0.854
1165.450586,1165.450567,1661327483.737369,104376.000,15326,2,GX,1,100,0.793
1165.490851,1165.490832,1661327483.777634,104415.000,15326,2,GX,1,100,0.946
1165.530772,1165.530753,1661327483.817555,104453.667,15341,3,GX,1,100,1.068
1165.570693,1165.570674,1661327483.857476,104492.333,15341,3,GX,1,100,0.854
1165.610614,1165.610595,1661327483.897397,104531.000,15341,3,GX,1,100,0.732
1165.650535,1165.650516,1661327483.937318,104569.667,15360,3,GX,1,100,0.732
1165.690456,1165.690437,1661327483.977239,104608.333,15360,3,GX,1,100,0.732
1165.730377,1165.730358,1661327484.017160,104647.000,15360,3,GX,1,100,0.732
1165.770126,1165.770107,1661327484.056909,104685.500,15376,2,GX,1,100,0.732
1165.809875,1165.809856,1661327484.096658,104724.000,15376,2,GX,1,100,0.702
1165.849796,1165.849777,1661327484.136579,104762.667,15395,3,GX,1,100,0.702
1165.889717,1165.889698,1661327484.176500,104801.333,15395,3,GX,1,100,0.916
1165.929638,1165.929619,1661327484.216421,104840.000,15395,3,GX,1,100,0.671
1165.969387,1165.969368,1661327484.256170,104878.500,15415,2,GX,1,100,0.793
1166.009136,1166.009117,1661327484.295919,104917.000,15415,2,GX,1,100,0.824
1166.048368,1166.048350,1661327484.335151,104955.000,15433,3,GX,1,100,0.580
1166.087601,1166.087583,1661327484.374384,104993.000,15433,3,GX,1,100,0.671
1166.126834,1166.126815,1661327484.413617,105031.000,15433,3,GX,1,100,0.793
1166.166755,1166.166737,1661327484.453538,105069.667,15450,3,GX,1,100,0.763
1166.206676,1166.206658,1661327484.493459,105108.333,15450,3,GX,1,100,0.824
1166.246597,1166.246579,1661327484.533380,105147.000,15450,3,GX,1,100,0.610
